Key	Code	Name	ResponsibleFOIV_Id	ResponsibleForInput_Id	Subprogram_Id	ActionType	ActionShortType	Goals	Effects	Indicators_Depends	StartDate	EndDate	State_Id	ExtVolume	ExtStartDate	ExtEndDate	ExtResult	FullName	StatusName	Id	Executor_Id	FOIVName	Executor	FinancingVal	ord	SubprogramName
1742	07Ю0100	Мероприятия, направленные на энергосбережение и энергоэффективность	14	 	3160	2	2	 	Не исполнение требований 261-ФЗ	 	20120101000000	20161231000000	 	 	 	 	 	c762bff5a66b461496a4a69b101e7fa9	 	1742
654	07У0100	Мероприятия, направленные на энергосбережение и энергоэффективность	62	 	24	2	2	 	Не достижение установленных целевых показателей	 	20120101000000	20121231000000	 	 	 	 	 	6efd8fd33c0b4c82b560980f9408a16b	 	654
655	07Л0100	Мероприятия, направленные на энергосбережение и энергоэффективность	31	 	106	2	2	 	Не достижение установленных целевых показателей	 	20120101000000	20121231000000	 	 	 	 	 	1e4ab86e35324b87a4a13353139d2d38	 	655
656	07Н0100	Мероприятия, направленные на энергосбережение и энергоэффективность	10019742	 	139	2	2	 	Не достижение установленных целевых показателей	 	20120101000000	20121231000000	 	 	 	 	 	032e5a21667143faa4a92abd36fce792	 	656
657	07С0100	Мероприятия, направленные на энергосбережение и энергоэффективность	60	 	151	2	2	 	Не достижение установленных целевых показателей	 	20120101000000	20121231000000	 	 	 	 	 	55b5e848d22e4a038a2d14a793f4307d	 	657
658	07Г0100	Мероприятия, направленные на энергосбережение и энергоэффективность	2	 	201	2	2	 	Не достижение установленных целевых показателей	 	20120101000000	20121231000000	 	 	 	 	 	3150f4d6d0734d65a3b7f2a1365f1462	 	658
659	07Ш0100	Мероприятия, направленные на энергосбережение и энергоэффективность	67	 	229	2	2	 	Не достижение установленных целевых показателей	 	20120101000000	20121231000000	 	 	 	 	 	2178f46c75e94a58aff046242af9a2bc	 	659
660	07Д0100	Мероприятия, направленные на энергосбережение и энергоэффективность	10	 	278	2	2	 	Не достижение установленных целевых показателей	 	20120101000000	20121231000000	 	 	 	 	 	e8007b8d099c473d86286bcf06cbda59	 	660
661	07О0100	Мероприятия, направленные на энергосбережение и энергоэффективность	11	 	306	2	2	 	Не достижение установленных целевых показателей	 	20120101000000	20121231000000	 	 	 	 	 	e5057d4fb209432c8bbc60d3ee09d3e7	 	661
662	07В0100	Мероприятия, направленные на энергосбережение и энергоэффективность	25	 	326	2	2	 	Не достижение установленных целевых показателей	 	20120101000000	20121231000000	 	 	 	 	 	382f5f6e962442dd9816d528f62b8aee	 	662
663	07Ж0100	Мероприятия, направленные на энергосбережение и энергоэффективность	3	 	345	2	2	 	Не достижение установленных целевых показателей	 	20120101000000	20121231000000	 	 	 	 	 	26266da6036b4055b6828a6d4db1e169	 	663
1764	07А0101	Программа "Энергосбережение и повышение энергетической эффективности на период до 2020 года".	1	 	404	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	06c01cd2e4e849918dff604b92d6e8fc	 	1764
664	07А0100	Мероприятия, направленные на энергосбережение и энергоэффективность	1	 	404	2	2	 	Не исполнение положений 261-ФЗ	 	20120101000000	20161231000000	 	 	 	 	 	e71404248a274095ab099884492e4a1f	 	664
665	07А0200	Оказание государственными учреждениями города Москвы государственных услуг, выполненея работ, финансовое обеспечение деятельности государственных казенных учреждений. (ГКУ "Энергетика")	1	 	404	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	097d8d8770b8404882f1f925ebae9b55	 	665
666	07Х0100	Мероприятия, направленные на энергосбережение и энергоэффективность	64	 	416	2	2	 	Не достижение установленных целевых показателей	 	20120101000000	20121231000000	 	 	 	 	 	ad19ab128c064f93a5e18e763bb211e2	 	666
667	07К0100	Мероприятия, направленные на энергосбережение и энергоэффективность	36	 	461	2	2	 	Не достижение установленных целевых показателей	 	20120101000000	20121231000000	 	 	 	 	 	83fa756d844041a08cdef3da72cd8e60	 	667
