Key	KBKFinancing_Id	ActualDate	Val	Id
23276	23277	20120101000000	161328,3	abaf44cd943d4932b52bc6dedccc7ff1
23279	23280	20120101000000	 	14d1cde7be954972b61e6b86b1dcd723
3935	2625	20140101000000	729148,3	db6f2931141f4981ba461b84a2b1a7b3
4843	2625	20160101000000	793635,9	46936ca4e61a496d957b338a7e10d967
7497	2625	20120101000000	584511,3	9679cc8bed784cfc90657bc0bd08da38
7582	2625	20130101000000	700604,0	7d242a5361174d13a7097dd2c78574e7
10229	2625	20150101000000	760605,7	badff99bc206433480e3c654185dffbd
12233	2625	20110101000000	0,0	84a11e8c26d44101ab77faed26104883
4483	1925	20150101000000	24,3	339f8f16fd7a443f80a12a1623b44d27
7140	1925	20110101000000	0,0	1b525c3e975d49fb8d5f72150ea3fbe2
7284	1925	20160101000000	25,5	d44a8196e89548d6a2aa764e211a27b6
8080	1925	20120101000000	2,1	5814b506eadd4575aa588c9505321569
8940	1925	20130101000000	22,0	2156d3bbbe6b4805b150a4a7c0fa6c3c
11040	1925	20140101000000	23,1	3f1f762309e642c1b659db82e2987f93
4622	2608	20140101000000	55109,3	3de9d39b03fb4d8e85182d89a146e887
5116	2608	20160101000000	64279,1	1f7adf99bdae4aecbaf93bc621cd29bf
6308	2608	20130101000000	51027,3	d66f851fe8b54636a6e85b0bef25d82e
6882	2608	20120101000000	48326,2	a29b0bc063bf4d21a4386b2535e408aa
11668	2608	20150101000000	59517,9	578d6459ffdf45c095f9ec44213b5d46
11858	2608	20110101000000	0,0	c4fceb379ceb49e7a913f12ee7f48dff
3176	2154	20150101000000	10485,9	2c9dc2b9bcaa4973bdeb06fe20cec61f
4252	2154	20160101000000	11088,7	b71f46e3ed14476d939b23bb33a6c368
4579	2154	20130101000000	9446,8	8530adaee99e4e4782a72c8ad34b4f77
7291	2154	20120101000000	8337,1	90f9903a3bb640ecaf68768212352ddd
10006	2154	20110101000000	0,0	86c1e96bef9348498e9cc0d3c35958cb
11669	2154	20140101000000	9919,3	f4af67a342644905ae0cec5f7598bdfd
