Key	FOIV_Id	FCR_Id	CSR_Id	VR_Id	Id	FOIVName	KBKCode	FullKBKCode	ExtResult
2106	5	84	411	63	af958c2833174ed089105bc0e4a17b3d
3307	5	80	411	63	61542e3c735e4121b4b7f8b532a0a68c
2643	5	84	544	43	e34e6524634f45f7ac5ea3d05eeea157
2876	5	84	544	66	9c34ad865eb047f9a900c1e529050492
1818	5	84	544	50	65d15c10949244e5b77a36b5045c8e8b
2661	5	84	544	70	84b1e7017cfa4ad0be7fa5b4a9fa1002
3064	5	84	544	69	471c3d15e12b460baacadba86eb2aced
3015	5	84	544	42	71a584ecdc4e4431b606d386fbca2d20
21359	5	80	60000557	63	8618fc2e36894114b6469ecd979c7339
3549	5	84	60000557	63	8cf1dea9cf144d948520995f928dfc1e
21356	5	80	60000557	65	5aa84dd6c5904f52ba923b5dfe68c340
1762	5	84	60000758	63	f164c29899534522b0482e8ab2bd9a41
3296	5	84	60000557	50	2ef17ada4e73429cbf7df6c7e01d5389
2811	5	80	60000557	50	9cc29d329c3f4d9ab116b89e60e7d2bc
2144	5	77	60000758	63	1f561ac665094390bc01609fc1bb916e
3020	5	80	861	49	5d3fb47536f94dd8817cd4175fe560da
2226	1	76	60001933	50	5f529afd04a54ac397766d4970abc88d
3270	1	79	60001933	55	7ddf3cd165264e12a0dff39e516146d9
2445	1	84	60001933	55	92df39d428dc466bb1c787f8935b4dc4
3371	5	84	574	63	09b1531eccf24237a693ff7ab1380ac8
2585	1	77	60001933	55	7f3abf7474a44ec590e89c9cbd200c0a
1850	5	84	60000757	63	efc771b8c61043619cda3bbd15f61de8
2510	1	76	60001933	55	a0cac381682c4e5bacf08f8501e0bd8e
3173	1	77	60001933	50	1a814ff7b6c04befaf1ce81eb84e8187
2556	5	80	574	63	34778339c30f4266a2459878ed1799f2
1608	5	84	60000757	50	ac5c0bf5f03444ccaa041a38d30ea15c
2613	1	84	60001933	50	2cfb167daab64350a728a08c67efdc92
1823	5	84	861	63	411b0a0141d24ad7a05537759f9f29df
21362	5	76	60002448	63	ff62e05f73804d1aac83f79461fb1a02
1668	1	79	60001933	50	61c8096b3c784c74a3e12191b0e561d3
2075	5	80	574	50	60edcfe6e7554a61a134586aac27cae0
2451	5	84	861	49	70d635b4b76446568a7088a2c21513c7
1632	5	84	574	50	59bcecadcc464914b9a51d2072409fd0
2767	5	84	60000757	35	ef88525298d247429cbeb31c82a61386
21365	5	77	60002448	63	8367836625e84e73a0c7224c66a10600
2069	5	80	173	65	e1242ea8b5714142861b57e438f6d290
2677	5	80	173	63	fd14c3e03bc44050a53ba7b5d95bc128
1782	5	77	173	63	2be246008e02423fa7ba316166e5b29a
3204	5	84	482	35	25a4a4b843604bd89034ec2b1092f61e
1566	5	84	877	63	a6b95bab795b4cfb8bc814080f338188
2944	5	84	864	62	3df273d7b2544355b6e3cb650cf9676b
2951	5	84	521	50	b3985ee8878e4ba5a48dcbe16ff2c1ae
1764	5	80	521	62	6c1a802b7a244f91a5ff2eadac04e794
1884	5	80	864	64	27915d65d5cc4b3ca27e403695661ff3
2127	5	80	521	50	ae4fb586e4fc4196b1be5f27102b666c
2644	5	80	864	62	a321a21dd5b94f368c4da40006273394
3155	5	84	521	62	619ffe9baab44d769a42e65f4d65ee6f
1635	5	80	346	63	845bc472b22f49288b611d40db8dcb50
3359	5	84	346	63	b7a2b8b1c2a14750bb79fe4662289716
1487	5	84	60000559	19	85d283e1e9d348aba2cd09b772280f48
2830	5	84	60000559	63	97ef407ab60649cdb0e5bb4051ab50c2
3723	5	84	60000559	65	b17317c696c44085be9541cd4096d1bb
2126	5	80	633	63	7569183925ff436d90fc5f0c134d7468
1973	5	84	633	63	c6c920235277427f83be4c1afd9e6f77
2836	5	84	607	63	4fa7e5a9e9be43f2989cbc195b762ffa
2387	5	81	607	63	3434401104b74b9fad8781a9a1eabd1c
2664	5	80	607	63	5d73892f829248969e9aa5f1087c60c8
21452	5	80	731	63	c0f7c7d7a54e4e628c70dfc21ca7fc6d
2355	5	81	465	18	947b4f49d6a349efb3897d6c65f88850
2009	3	81	465	18	9beb0ab9726648c99a5a518951d50eba
3263	5	81	465	63	85435bf246ba4cdabd26f266e8e90c6e
2686	59	81	465	18	d4c749e12570496c917ca8cdd0315c29
2038	5	77	731	63	779ce421aaf4463e9ace54c65fe27ad5
1843	59	81	465	20	92ce209fe6784aaeac233a89e87bd591
2065	22	81	465	18	5dcdbb3945194533ba1b57a50587f779
3298	5	81	731	63	295bc51f93cf445f90f5f70f36b84cba
1659	5	81	809	63	bda0e834220b447197271fcf2f1194a6
2343	14	82	60000555	35	544e98578fed4c67bdf87b5207ca391c
2812	14	82	60000556	32	b8c727c44f464749b52fb8ad80c122d3
150	7	80	508	63	7299e01769104c93a91c1b0f3c0f5b8e
1488	3	81	508	63	5b0b34d09f2c4418a90909ff12ce46c6
2640	5	81	508	63	46387c8c5c4e460885eba352b9ddd29a
2122	59	81	508	63	fedc585b8936439d95435e7bf78ed30a
2649	5	81	508	50	620617b7616b4aebb6b9a4ccea3ec6e6
2303	7	80	508	65	02ff5ad890e54ed8b787765469ee342d
1734	5	81	630	63	157688a69fe5478a9fa22a11eef3befc
23097	5	81	60002483	19	6ab98fe828e240eead18904180477266
23100	5	80	60002483	19	8ac65305012b4cefa0f0e5c4d4feb763
247	22	81	325	64	2df0ff41b4c7410ca9df2c2321d8965c
2277	7	80	325	64	1cc38121409943918d1e739bdae6cb84
2676	59	81	325	62	dafeca48418949acb0a4a7623d9552eb
361	7	80	325	62	85bd981b457843a78b0a4193207f1a77
1596	3	81	325	62	5cfb0eb4dd5e4e20bcb518d6ff43b27e
1519	5	81	245	62	5650b6b7672f4209bedf0e7ea304d225
1974	5	81	325	62	28647206a191450294654c2f720c6239
1505	7	80	325	65	4d023456d8ab426483600c3db289ecd8
1679	5	81	245	50	639fb50d49e8486aa7b4228ade570f2f
2895	5	81	325	64	f6a96b36580b40e78649c55b33eb29ed
3172	5	81	552	63	7505c0423e714cbc845ee7f75fec2a1b
1502	5	81	433	63	6ef4a0ce8e3849829f070bbac51f298c
2621	59	81	433	53	8823418c494f4ee8b541a14a3af78a4a
1467	5	81	433	18	1916cee89d7c412ebbd306fd361a1a9c
2947	3	81	433	53	d2f655969d6b44959138cb9dd4fabaf0
1928	5	81	433	53	3087bdc7dabe44a79a5745a0ba698f9d
3297	5	81	340	63	407a60475417437d81f1f6d79ea96ac0
2906	5	77	190	63	db8bc67fee0f48bc9df2c67264d21789
1996	5	81	190	63	afe443793eba4222a3624fc8fa865fb6
1448	5	81	165	63	9834792d56bc4706966e041b3dfe986f
2930	5	81	693	63	9929df9a941f4586bf90c9bfcdfae5aa
2950	5	81	632	63	89876fdf6de4436dba52cba591851d5c
2146	5	81	357	65	0143bc691be14b76b97260b2b00ce6c1
2628	5	81	357	63	eabe521e22d344e0acfca20a5d95174c
3115	5	81	323	63	aa89c5d8079847d5bef4e25c5245c981
21368	34	84	60002461	61	42a4abd93cab41488a6715561cbae67b
2823	5	81	654	50	bb7b97d56d404393b544ba565f0b24a0
3595	3	81	654	50	d27af674d0944a299b75a622caad4943
1732	3	81	654	63	2ecbffe758c547fb8267295108788167
2884	5	81	654	63	32979ca2a78f4e75bdb7c33c891a8a50
1585	7	80	323	63	5d997441538040b3a82d1744cf28c117
1531	59	81	654	63	3e5b82a0512a4d858205100e3a3aee13
81	7	80	323	65	8c0504582987418497db0eb57e2345a6
1897	5	81	323	49	7f42b50c5fea4a8d8efb418e4730d98b
2682	5	77	354	35	b869ab26721544478045a85d2b82e343
3640	7	77	354	35	9d93fc7948294031bd304812c150f90f
1988	5	77	123	63	6936a9e03db34381bb154eaa0eb9906f
2865	5	84	123	63	83b5da2dd92f422da92bbff2c4b7f418
3729	5	77	279	63	25f251ea1b634224b30e7787a34fbad9
3608	5	77	60001931	63	74301150260641cba534e457f4f4fc2e
3227	5	80	279	63	6122f2ef7dbb488284baeed90f7f9980
1662	5	77	279	62	7aab1932dcb5487eb845207ea4a6daa1
3278	5	80	60001931	63	13fe12cbf73c49a78b52f505720dbd14
2067	5	81	60001931	63	ea1e85a329634e758c6a57cecb4209a5
2216	5	77	279	50	4ce4c6f2e5434d6a97c16bc4d8b4901c
1477	5	77	674	63	ffc5318566bc4ee4b6e3083b92da3c41
2768	5	77	583	63	b0e45b9de0064c7b816bb32b464539bb
3198	34	77	710	55	04ab5d90ec9544a6906febc8d0b00b2b
1528	34	77	710	58	652f39a1e62140c9a5b60f8004e86431
2776	47	77	710	55	9fcb8f2cb66846dd9febb4216d768acb
2679	5	77	60000553	63	8f23a86cbc434023a15ea7f7f2c64de2
2138	5	77	761	63	e4cb3344372843b592786035b9c9d1a7
1970	3	77	60001470	63	52c437c5c3a1428c98d64b8ca7f8db2f
2006	5	77	60000553	50	39c5663719234df3b2025121598a9377
3217	3	77	60001470	63	3a0ec8ad335f490885caedbdd9c0cb8a
1930	5	77	60001470	63	134c5af7840b4bf88e9345dd8b54bd29
2992	5	77	832	64	5559b3459a1a43ffa686d0a848736fc8
21107	5	77	832	50	963c3d27af3e431f838111fa37d3760f
3041	3	77	832	62	eb72671fa2774eb8bd12d772e9a81330
2175	5	77	832	62	e198112af5b1419eb084646fb599d41e
2455	5	77	803	53	ea031de956f24879957788e25e2cb644
2134	5	77	60001470	65	31055381f8b846258f5d5fcc8fe733bc
2228	5	77	761	51	c41247691a72473cb1936d770bf0e989
2612	5	84	285	63	f12537a1923041a1a3b4a035eaa0f60e
1917	5	81	285	63	282673ce77a541e4af0f43dff395960c
1525	5	77	285	63	1986d7b975cc42029bfd0f22dc9dc711
2873	5	80	321	65	8e85cfde0a184a27a479c18b52765978
22096	3	84	321	63	01c56d7efee54c36b82a18b62e8b9865
2397	3	84	321	18	fcb1c84be3e64654ad0782eb8cb0dc60
3264	5	77	321	63	de26a4ada83349268e2bf2a16fb8bc03
1690	5	81	321	63	787ede9f58f844b1b03c24837184a6c6
21268	5	81	293	63	57b5cf514d724bc0af79c0962b558d0b
2219	5	80	293	63	a8b84839567c42d7b8426c12126500d5
2347	5	77	293	63	be2cb832fbf046c2b2747c21ebb75932
2523	5	77	60001306	50	4674ad7c02984ba4aeb89178dd722297
3091	5	77	232	50	8690e4fccbf04498847dded387ec5472
1517	3	77	827	63	ae66e738886c42c9ab270e1b74579458
2118	5	77	292	63	a0f7b9336e6d4f4794ce5e1e11aca9c9
21371	3	77	827	50	da8d95976cf44d4e86983f4720a764f5
2960	5	77	292	50	75b28a027dc946669900cd2f89cd09fb
3305	5	77	827	49	2bf7c494449b4f2f9887f859c4f699be
1524	5	77	60000750	50	fb45b42288434949a8b80f1c92f7830c
1400	5	77	292	65	6098bbf0f3b44860925fd02a0e92b9ba
1469	5	77	827	63	47bd33ebe79642bebd2b0716f140a954
2952	3	77	292	50	a8ba9f6cace6421a85becbfcc56ce797
2350	3	77	292	63	1c67db33edb3438799e77c91d7a7027e
2701	5	77	664	65	70e943028cd6455db265ab3efa8cc672
2416	5	77	664	63	fc1de05282f849c0b856848ac62ef37b
2674	5	77	650	63	eb6982a6c24b4fb98f21a704afaff27b
2626	5	80	650	65	56d35db2a6eb4e5394ada1f534e47ca0
2330	5	77	569	63	d9e2061a86fa4539bd8679e44ed8d140
2792	5	81	569	63	829b9bf7105841549151b5a8088972e7
1941	5	77	131	63	6dc1fb35fa6c4de29db8476eee3e403d
3013	5	77	883	63	6619984e2ccc4022b933d36aa89c2cf2
1949	5	84	883	63	f920194464324338bb614912e33fbfde
1495	5	77	364	63	4bc9bb814fc14b6785c90aff9d7bcd96
3033	3	77	698	63	c0608ec8b66e42c2b296d6496ed34886
3027	3	77	698	70	4016e9b1fc1a4877a6f4d581195dd96e
3175	5	77	698	50	3abd1410327440b6909fe863fdf52778
3605	5	77	698	66	a3950ade8ead4c72ae2f6779e1c563ed
3591	3	77	698	50	77537882884a4fa9be7b1026f61bad9e
3655	5	77	698	65	56db36091d0d4c178647a461651854ba
1453	5	77	698	63	a95caf69912c4864afe50512c1de1e4e
2927	5	77	60000748	63	18340f1940ce4e7d9b6ec9996b913803
3321	5	80	506	63	e8553c6e16e44a7fb474fa63002faa36
21042	5	80	506	65	e26f75b46b9440e28a1dc8ac0a4af90c
3283	5	77	506	63	a61e6d05ecf44b7986d5f576d289ac0e
2107	5	81	506	63	9fe001b2f0cf4975837e5be899961c16
22139	5	84	287	19	717ea539e17940f59c74978e2a85e6d5
1445	5	77	287	63	2222deb7e4f347b5b2b503cac12acc85
2026	5	80	287	63	340c1dede2ee4d0f93c2535c28bedd12
3687	5	77	60001472	19	2751463888754d86acf25c3b22e10271
1864	5	77	287	65	f41d7e643ae947a99dcd3df8f94deb3c
21374	5	77	287	19	d81c4f1355824ce184da17296a97acfa
1998	5	79	550	63	5df52bc3e43d4c71bd1e50249d5671a1
3008	5	79	60000755	63	8e2a225de00c4c6287cfd2c063591e92
3285	5	79	181	53	9be9765daff24469bb13f598c7c0de23
3275	3	79	363	62	8a07805b19504e3ebeb5f477b506aa5e
3709	5	79	367	63	3dcce1e49ea144a7905adfef3afcb113
2511	5	79	174	18	480ab5d3366e41edb6e58f88e7de0e17
2380	5	79	367	50	b3ed97000fdc4fcfb4da80b8311d3b0e
1747	5	79	363	64	ad385453ffae41b8a4e52c3f2c99e608
2217	5	79	363	62	6cc030b93e1c45909f3f6bc5f2291e11
2579	3	79	181	53	e3d18b10cabb4b5eadce9b5f7fe4fdc9
3145	3	79	174	18	00cbea1b78fa4301801fe5ddf0b2d94e
1784	5	79	367	62	2c0d3bfa1fda4dd4aece31925a3f961a
2549	5	79	126	63	654ccd2ce3144cf9a6be96d9919ab356
1968	5	84	536	63	0fd823b7743c44f4a7644b7cae7d872b
1429	5	80	536	63	af7cdafe34bf4e6b86230060e5e4c24c
2206	5	79	536	63	12469a1a9cce4d509ed06adee44b5bc7
2864	5	79	764	63	8cdd31943aa645bba610bfed20b53e55
2208	5	77	764	63	e8cb040f9f4440fda93d6b047506edd2
