№ строки	Название	Адрес	Организационно-правовая форма	Тип учреждения	Вид учреждения	Номер телефона секретаря	Сайт
1	Государственное бюджетное образовательное учреждение города Москвы кадетская школа № 1770 Московский кадетский музыкальный корпус	115142 г. Москва, Коломенская наб. д.20	Бюджетное	Общеобразовательное учреждение	Кадетская школа	(499) 617-82-00	http://1770.ru/
2	Государственное бюджетное образовательное учреждение города Москвы кадетская школа № 1780 Кадетский корпус памяти Героев Сталинградской битвы	109652, г. Москва, Мячковский бульвар, д. 18, кор.3	Бюджетное	Общеобразовательное учреждение	Кадетская школа	(499) 784-88-73	http://sch1780.uvuo.ru/
3	Государственное бюджетное образовательное учреждение города Москвы кадетская школа № 1700 Московский объединенный морской корпус Героев Севастополя	123458, г. Москва, ул. Таллинская, д. 12, кор. 4	Бюджетное	Кадетская школа (кадетская школа-интернат)	Кадетская школа	756-30-38	http://momkgs1700.ru
4	Государственное бюджетное образовательное учреждение города Москвы кадетская школа № 1783 Московский кадетский корпус Героев Космоса	129075 г. Москва, ул. 3-я Новоостанкинская, д. 6	Бюджетное	Общеобразовательное учреждение	Кадетская школа	(495) 602-21-62	http://.kadet1783.narod.ru
5	Государственное бюджетное образовательное учреждение города Москвы кадетская школа № 1778 Московский Шереметьевский кадетский корпус	129346, город Москва, улица Коминтерна, дом 52	Бюджетное	Общеобразовательное учреждение	Кадетская школа	184-23-36	http://kadet1778.ru
6	Государственное бюджетное образовательное учреждение города Москвы кадетская школа № 1721	123181, г. Москва, ул. Исаковского, д. 14, корпус 3	Бюджетное	Общеобразовательное учреждение	Кадетская школа	(495) 758-40-60	http://kadetschool1721.ru
7	Государственное бюджетное образовательное учреждение города Москвы кадетская школа № 1785 Таганский кадетский корпус	109029 Москва, Большая Калитниковская, д.42/5	Бюджетное	Общеобразовательное учреждение	Кадетская школа	911-06-25	http://ksh1785.ru
8	Государственное бюджетное образовательное учреждение города Москвы кадетская школа № 1702 Петровский кадетский корпус	125413, г. Москва, ул. Зеленоградская, д. 9	Бюджетное	Общеобразовательное учреждение	Кадетская школа	453-01-50	http://petrocadet.ru/
