№ строки	Название	Адрес	Организационно-правовая форма	Тип учреждения	Вид учреждения	Номер телефона секретаря	Сайт
1	ГБОУ СОШ № 506	10816.1692795		Общеобразовательное учреждение	Средняя общеобразовательная школа с углубленным изучением отдельных предметов	(495) 679-05-18	http://www.sch506.ru/
2	ГБОУ ЦРТДиЮ им. А.В. Косарева	18239.325825		Образовательное учреждение дополнительного образования детей	Центр	163-91-32	http://crtdukos.narod.ru
