0_OBJECTID;0_Shape;0_UID;1_Название объекта;0_Подпись;1_Адрес;0_Координата_X;0_Координата_Y;0_Номер_здания_по_реестру_БТИ;0_Кадастровый_номер_объекта_недвижимости;0_Наименование_улицы;0_Номер_основного_здания;0_Корпус_или_строение;1_Организационно-правовая форма;1_Тип учреждения;1_Вид учреждения;1_Номер телефона секретаря;1_Сайт
1;POINT (4181927.2404999994 7493520.5383);6977.0;Государственное бюджетное образовательное учреждение города Москвы общеобразовательная школа-интернат среднего (полного) общего образования с углубленным изучением отдельных предметов № 19;ГБОУ школа-интернат № 19;117418, г. Москва, ул. Новочеремушкинская, д. 48;4319.61105;626.78569482;2113479.0;;;;;Бюджетное;Общеобразовательная школа-интернат;Общеобразовательная школа-интернат среднего (полного) общего образования  с углубленным изучением отдельных предметов;(499) 128-08-45;http://19int.ru
2;POINT (4190491.1226000004 7523673.737199999);7601.0;Государственное бюджетное образовательное учреждение города Москвы общеобразовательная школа - интернат среднего (полного) общего образования с углубленным изучением отдельных предметов № 16;ГБОУ школа-интернат № 16;129223 Мира проспект, д. 123;9124.987625;17607.52162;2126247.0;;;;;Бюджетное;Общеобразовательная школа-интернат;Общеобразовательная школа-интернат среднего (полного) общего образования  с углубленным изучением отдельных предметов;(495) 682-62-34;http://school-internat16.ru/
3;POINT (4183015.7641000003 7492948.759000003);6980.0;"Государственное бюджетное образовательное учреждение города Москвы общеобразовательная школа-интернат среднего (полного) общего образования с углубленным изучением предметной области ""Искусство"" № 61";ГБОУ школа-интернат № 61;117418, г. Москва, ул. Цюрупы, дом 10, корп. 1,2,4;4935.20718939;304.9192462;2113482.0;;;;;Бюджетное;Общеобразовательная школа-интернат;Общеобразовательная школа-интернат среднего (полного) общего образования  с углубленным изучением отдельных предметов;120-00-98;http://int61.mosuzedu.ru
4;POINT (4171287.047699999 7512665.126900002);1745.0;Государственное бюджетное образовательное учреждение города Москвы общеобразовательная школа-интернат среднего (полного) общего образования с углубленным изучением китайского языка № 11;ГБОУ школа - интернат № 11;123423, г. Москва, Карамышевская наб., д. 38;-1689.73445;11409.4738393;2114730.0;;;;;Бюджетное;Общеобразовательная школа-интернат;Общеобразовательная школа-интернат среднего (полного) общего образования  с углубленным изучением отдельных предметов;"(499) 199-64-21; (499) 199-27-16";http://chinese-school11.ru
