0_OBJECTID;0_Shape;0_UID;1_Название объекта;0_Подпись;1_Адрес;0_Координата_X;0_Координата_Y;0_Номер_здания_по_реестру_БТИ;0_Кадастровый_номер_объекта_недвижимости;0_Наименование_улицы;0_Номер_основного_здания;0_Корпус_или_строение;1_Организационно-правовая форма;1_Тип учреждения;1_Вид учреждения;1_Номер телефона секретаря;1_Сайт
1;POINT (4174351.3603999987 7492511.689199999);5888.0;"Государственное бюджетное образовательное учреждение города Москвы Межшкольный учебный комбинат №15 ""Мещанский""";"ГБОУ МУК №15 ""Мещанский""";129010 г. Москва, Протопоповский переулок, дом.5;37.636362999999996;55.780539;0.0;;;;;Бюджетное;Межшкольный учебный комбинат;Межшкольный учебный комбинат;680-39-55;http://www.polygon-pro.ru
2;POINT (4181560.985800002 7498049.5876);3686.0;"Государственное бюджетное образовательное учреждение города Москвы межшкольный учебный комбинат № 19 ""Гагаринский""";"ГБОУ МУК № 19 ""Гагаринский""";119333, г.Москва, ул.Губкина, дом 6;4110.29025;3180.2356819;2103072.0;;;;;Бюджетное;Межшкольный учебный комбинат;Межшкольный учебный комбинат;(499) 135-54-00;http://it.mosuzedu.ru
3;POINT (4174351.3883999996 7492511.654100001);8731.0;"Государственное бюджетное образовательное учреждение города Москвы Межшкольный учебный комбинат № 25 ""Центральный""";ГБОУ МУК № 25;105062 г. Москва, Лялин пер., д.3а;37.652282;55.760735;0.0;;;;;Бюджетное;Межшкольный учебный комбинат;Межшкольный учебный комбинат;(495) 916-22-42;http://www.muk25.ru
