0_OBJECTID;0_Shape;0_UID;1_Название объекта;0_Подпись;1_Адрес;0_Координата_X;0_Координата_Y;0_Номер_здания_по_реестру_БТИ;0_Кадастровый_номер_объекта_недвижимости;0_Наименование_улицы;0_Номер_основного_здания;0_Корпус_или_строение;1_Организационно-правовая форма;1_Тип учреждения;1_Вид учреждения;1_Номер телефона секретаря;1_Сайт
1;POINT (4181954.5386999995 7493433.002499998);6978.0;"Государственное бюджетное образовательное учреждение города Москвы общеобразовательная школа-интернат среднего (полного) общего образования № 56 ""Московская международная школа-интернат""";"ГБОУ школа-интернат № 56 ""Московская международная школа-интернат""";117418, Москва, ул. Новочеремушкинская, д.48 строение 2;4335.08753032;577.4299775;2113415.0;;;;;Бюджетное;Общеобразовательная школа-интернат;Общеобразовательная  школа-интернат среднего (полного)  общего образования;135-12-61;http://mischool.ru/
2;POINT (4177135.718899999 7518304.595700003);1340.0;Государственное бюджетное образовательное учреждение города Москвы общеобразовательная школа-интернат среднего (полного) общего образования № 42;ГБОУ школа-интернат № 42;125057, г. Москва, улица Острякова, д. 15 А;1606.76655;14581.0031494;2117640.0;;;;;Бюджетное;Общеобразовательная школа-интернат;Общеобразовательная  школа-интернат среднего (полного)  общего образования;157-56-66;http://schsi42.mskobr.ru
3;POINT (4178763.0095999986 7494535.063600004);6979.0;Государственное бюджетное образовательное учреждение города Москвы общеобразовательная школа-интернат среднего (полного) общего образования № 58;ГБОУ школа-интернат № 58;119313, Москва, ул. Вавилова, д. 84, кор. 2;2530.848;1197.60502991;2102974.0;;;;;Бюджетное;Общеобразовательная школа-интернат;Общеобразовательная  школа-интернат среднего (полного)  общего образования;134-15-20;http://www.internat58.ru
4;POINT (4187355.3841999993 7528754.984899998);1721.0;Государственное бюджетное образовательное учреждение города Москвы общеобразовательная школа-интернат среднего (полного) общего образования с углубленным изучением физической культуры № 33;ГБОУ школа-интернат № 33;127273, г.Москва, ул. Березовая аллея, д. 15Б;7354.80635;20458.0225947;2103655.0;;;;;Бюджетное;Общеобразовательная школа-интернат;Общеобразовательная  школа-интернат среднего (полного)  общего образования;402-02-15;http://schi33.svao.mskobr.ru/
5;POINT (4186031.6807999983 7488979.7678999975);8903.0;Государственное бюджетное образовательное учреждение города Москвы общеобразовательная школа-интернат основного общего образования № 95;ГБОУ школа-интернат № 95;117452, г. Москва, Симферопольский бульвар, д. 20;6643.278;-1932.13305707;2113488.0;;;;;Бюджетное;Общеобразовательная школа-интернат;Общеобразовательная  школа-интернат основного  общего образования;310-57-00;http://sch95.ru
6;POINT (4170592.251600001 7502350.001400001);7597.0;"Государственное бюджетное образовательное учреждение города Москвы школа-интернат среднего (полного) общего образования ""Интеллектуал""";"ГБОУ школа-интернат ""Интеллектуал""";121357, г. Москва, ул. Кременчугская д. 13;-2084.46519401;5602.38257728;3202803.0;;;;;Бюджетное;Общеобразовательная школа-интернат;Общеобразовательная  школа-интернат среднего (полного)  общего образования;445-52-10;http://sch-int.ru
