0_OBJECTID;0_Shape;0_UID;1_Название;0_Подпись;1_Адрес;0_Координата_X;0_Координата_Y;0_Номер_здания_по_реестру_БТИ;0_Кадастровый_номер_объекта_недвижимости;0_Наименование_улицы;0_Номер_основного_здания;0_Корпус_или_строение;1_Организационно-правовая форма;1_Тип учреждения;1_Вид учреждения;1_Номер телефона секретаря;1_Сайт
1;POINT (4176723.6394000016 7506659.953100003);4220.0;"Государственное бюджетное образовательное учреждение города Москвы центр повышения квалификации ""Технопарк""";"ГБОУ ЦПК ""Технопарк""";121170 Дениса Давыдова улица, д.3;1376.425375;8029.35418311;6217.0;;;;;Бюджетное;Образовательное учреждение дополнительного профессионального образования;Центр повышения квалификации;(499) 148-72-24;http://tpark.org
2;POINT (4197589.306699999 7518342.713299997);5973.0;Государственное бюджетное образовательное учреждение города Москвы центр ресурсного обеспечения образовательных учреждений;ГБОУ ЦРООУ;107076, г.Москва,улица 2-я Бухвостова, д.6;13130.270375;14621.5378066;2114460.0;;;;;Бюджетное;Структура управления образования;Центр повышения квалификации;(495) 963-00-21;http:\\rc.vouo.ru
3;POINT (4174351.5102000013 7492511.690800004);8772.0;"Государственное бюджетное образовательное учреждение города Москвы ""Учебно-методический центр по информационно-аналитической работе""";ГБОУ ИАЦ;105318. г. Москва, Семеновская пл., д. 4;37.72106;55.781369;2103848.0;;;;;Бюджетное;Образовательное учреждение дополнительного профессионального образования;Центр повышения квалификации;369-05-95;http://www.iacedu.ru
