0_uidnftn;1_Наименование;0_label;1_Адрес;0_x;0_y;0_bui_no_bti;0_cad_no;0_street_bti;0_house_bti;0_hadd_bti;1_Организационно-правовая форма;1_Тип учреждения;1_Вид учреждения;1_Телефон;1_Сайт;1_Подчинение
6976;Государственное бюджетное образовательное учреждение города Москвы специальная (коррекционная) начальная школа-детский сад V вида № 1708                                                                                                                      ;ГБОУ начальная школа–детский сад  № 1708                                                                                                                                                                                                                      ;119313, г. Москва, Ленинский проспект, д. 90 Б                                                                                                                                                                                                                ;1568,013122;929,5898424;12902;                                                                                                                                                                                                                                                              ;                                                                                                                                                                                                                                                              ;                                                                                                                                                                                                                                                              ;                                                                                                                                                                                                                                                              ;Бюджетное                                                                                                                                                                                                                                                     ;Специальное (коррекционное) образовательное учреждение для обучающихся, воспитанников с ограниченными возможностями здоровья                                                                                                                                  ;Специальная (коррекционная) начальная школа – детский сад                                                                                                                                                                                                     ;138-04-69                                                                                                                                                                                                                                                     ;http://www.logo-sad.ru/                                                                                                                                                                                                                                       ;Юго-Западное окружное управление образования                                                                                                                                                                                                                  
7603;Государственное бюджетное образовательное учреждение города Москвы специальная (коррекционная) начальная школа - детский сад I,II вида № 1635                                                                                                                 ;ГБОУ  специальная (коррекционная) НШДС I, II вида №1635                                                                                                                                                                                                       ;119571, г.Москва, Ленинский проспект, д. 156, корп. 1                                                                                                                                                                                                         ;-829,3498245;-1601,33982;2111663;                                                                                                                                                                                                                                                              ;                                                                                                                                                                                                                                                              ;                                                                                                                                                                                                                                                              ;                                                                                                                                                                                                                                                              ;Бюджетное                                                                                                                                                                                                                                                     ;Специальное (коррекционное) образовательное учреждение для обучающихся, воспитанников с ограниченными возможностями здоровья                                                                                                                                  ;Специальная (коррекционная) начальная школа – детский сад                                                                                                                                                                                                     ;"(495) 434-11-20; (495) 434-11-60; (495) 434-11-73; (495) 433-31-33                                                                                                                                                                                            ";http://spnschds1635.mskzapad.ru                                                                                                                                                                                                                               ;Западное окружное управление образования                                                                                                                                                                                                                      
7605;Государственное бюджетное образовательное учреждение города Москвы специальная (коррекционная) начальная школа - детский сад IV вида № 1665                                                                                                                   ;ГБОУ специальная (коррекционная) начальная школа-детский сад IV вида № 1665                                                                                                                                                                                   ;119526, г.Москва, проспект Вернадского, д. 89, корп. 3                                                                                                                                                                                                        ;-48,03626961;-211,2047647;2117007;                                                                                                                                                                                                                                                              ;                                                                                                                                                                                                                                                              ;                                                                                                                                                                                                                                                              ;                                                                                                                                                                                                                                                              ;Бюджетное                                                                                                                                                                                                                                                     ;Специальное (коррекционное) образовательное учреждение для обучающихся, воспитанников с ограниченными возможностями здоровья                                                                                                                                  ;Специальная (коррекционная) начальная школа – детский сад                                                                                                                                                                                                     ;433-85-60                                                                                                                                                                                                                                                     ;http://spnschds1665.mskzapad.ru                                                                                                                                                                                                                               ;Западное окружное управление образования                                                                                                                                                                                                                      
7119;Государственное бюджетное образовательное учреждение города Москвы специальная (коррекционная) начальная школа - детский сад VII вида № 1822                                                                                                                  ;ГБОУ специальная (коррекционная) начальная школа-детский сад VII вида № 1822                                                                                                                                                                                  ;129281, г. Москва, ул. Енисейская, д. 31                                                                                                                                                                                                                      ;10341,0581;22959,7217;2125326;                                                                                                                                                                                                                                                              ;                                                                                                                                                                                                                                                              ;                                                                                                                                                                                                                                                              ;                                                                                                                                                                                                                                                              ;Бюджетное                                                                                                                                                                                                                                                     ;Специальное (коррекционное) образовательное учреждение для обучающихся, воспитанников с ограниченными возможностями здоровья                                                                                                                                  ;Специальная (коррекционная) начальная школа – детский сад                                                                                                                                                                                                     ;471-34-91                                                                                                                                                                                                                                                     ;http://www.spnschds1822.mskobr.ru                                                                                                                                                                                                                             ;Северо-Восточное окружное управление образования                                                                                                                                                                                                              
7118;Государственное бюджетное образовательное учреждение города Москвы специальная (коррекционная) начальная школа - детский сад III и IV видов № 1697                                                                                                            ;ГБОУ специальная (коррекционная) начальная школа-детский сад III и IV видов № 1697                                                                                                                                                                            ;129343, Москва, улица Амундсена, д. 8, корпус 1                                                                                                                                                                                                               ;10174,97598;20694,0339;2124883;                                                                                                                                                                                                                                                              ;                                                                                                                                                                                                                                                              ;                                                                                                                                                                                                                                                              ;                                                                                                                                                                                                                                                              ;Бюджетное                                                                                                                                                                                                                                                     ;Специальное (коррекционное) образовательное учреждение для обучающихся, воспитанников с ограниченными возможностями здоровья                                                                                                                                  ;Специальная (коррекционная) начальная школа – детский сад                                                                                                                                                                                                     ;189-79-00                                                                                                                                                                                                                                                     ;http://www.spsch1697.svao.mskobr.ru                                                                                                                                                                                                                           ;Северо-Восточное окружное управление образования                                                                                                                                                                                                              
