0_UIDNFTN;1_Название;0_LABEL;1_Адрес;0_X;0_Y;0_BUI_NO_BTI;0_CAD_NO;0_STREET_BTI;0_HOUSE_BTI;0_HADD_BTI;1_Административный округ;1_Количество машино-мест;1_Дата начала строительства;1_Дата окончания;0_POINT_X;0_POINT_Y
95.00000000000;Гараж емкостью 113 машиноместа;Гараж емкостью 113 машиноместа;Добровольческая ул., вл. 18;37.66858300000;55.74357900000;0;;;;;ЦАО;113.00000000000;янв.13;дек.13;4193247.47090000010;7507537.93300000020
96.00000000000;Гараж емкостью 178 машиноместа;Гараж емкостью 178 машиноместа;Достоевского ул., вл. 1/21;37.61049300000;55.78202700000;0;;;;;ЦАО;178.00000000000;апр.13;дек.13;4186780.92199999980;7515145.21710000000
97.00000000000;Гараж емкостью 100 машиноместа;Гараж емкостью 100 машиноместа;Новолесная ул. вл. 13;37.58927900000;55.78328700000;0;;;;;ЦАО;100.00000000000;янв.13;ноя.13;4184419.39030000010;7515394.64649999980
99.00000000000;Гараж емкостью 140 машиноместа;Гараж емкостью 140 машиноместа;Котельническая наб., вл. 17/1;37.64412800000;55.74487100000;0;;;;;ЦАО;140.00000000000;янв.13;дек.13;4190525.15270000000;7507793.44489999950
100.00000000000;Гараж емкостью 67 машиноместа;Гараж емкостью 67 машиноместа;Фрунзенская наб., вл. 32;37.58696400000;55.72359700000;0;;;;;ЦАО;67.00000000000;янв.13;ноя.13;4184161.68550000010;7503587.27300000000
101.00000000000;Гараж емкостью 98 машиноместа;Гараж емкостью 98 машиноместа;Бакунинская ул.,вл. 60.;37.68960800000;55.77741400000;0;;;;;ЦАО;98.00000000000;окт.12;авг.13;4195587.96329999990;7514232.09769999980
102.00000000000;Гараж емкостью 208 машиноместа;Гараж емкостью 208 машиноместа;Пантелеевская ул., вл. 20;37.64417600000;55.78266900000;0;;;;;ЦАО;208.00000000000;окт.12;авг.13;4190530.49640000010;7515272.30649999990
103.00000000000;Гараж емкостью 528 машиноместа;Гараж емкостью 528 машиноместа;Можайский, кв. 95, К 34,35,39 1 -я очередь;37.41094000000;55.71617600000;0;;;;;ЗАО;528.00000000000;мар.13;авг.13;4164566.78379999990;7502120.57440000030
105.00000000000;Гараж емкостью 120 машиноместа;Гараж емкостью 120 машиноместа;Никулинская ул. мкр.2-А  (Ак. Анохина ул,  вл. 12)  напротив;37.46699000000;55.66549800000;0;;;;;ЗАО;120.00000000000;мар.13;дек.13;4170806.24079999980;7492111.93769999970
106.00000000000;Гараж емкостью 234 машиноместа;Гараж емкостью 234 машиноместа;Веерная ул., вл. 3;37.47702900000;55.70900400000;0;;;;;ЗАО;234.00000000000;мар.13;дек.13;4171923.77730000020;7500703.35419999990
107.00000000000;Гараж емкостью 99 машиноместа;Гараж емкостью 99 машиноместа;Инициативная ул. вл. 7;37.45745900000;55.71610400000;0;;;;;ЗАО;99.00000000000;мар.13;дек.13;4169745.25510000020;7502106.34570000040
108.00000000000;Гараж емкостью 100 машиноместа;Гараж емкостью 100 машиноместа;Олеко Дундича ул., вл. 37 (напротив);37.48064300000;55.73815300000;0;;;;;ЗАО;100.00000000000;мар.13;дек.13;4172326.08600000010;7506464.95260000040
109.00000000000;Гараж емкостью 484 машиноместа;Гараж емкостью 484 машиноместа;Вернадского пр-т, около вл. 8.;37.52890400000;55.69043000000;0;;;;;ЗАО;484.00000000000;мар.13;дек.13;4177698.47560000000;7497034.25490000010
111.00000000000;Гараж емкостью 172 машиноместа;Гараж емкостью 172 машиноместа;Петрозаводская ул., вл. 32, корп. 1;37.48813400000;55.86991700000;0;;;;;САО;172.00000000000;мар.13;дек.13;4173159.98110000000;7532563.28380000030
112.00000000000;Гараж емкостью 118 машиноместа;Гараж емкостью 118 машиноместа;Выборгская ул. вл.12;37.49092600000;55.83352800000;0;;;;;САО;118.00000000000;мар.13;дек.13;4173470.78500000010;7525346.92619999960
