0_OBJECTID;0_Shape;0_UID;1_Название;0_Подпись;1_Адрес;0_Координата_X;0_Координата_Y;0_Номер_здания_по_реестру_БТИ;0_Кадастровый_номер_объекта_недвижимости;0_Наименование_улицы;0_Номер_основного_здания;0_Корпус_или_строение;1_Организационно-правовая форма;1_Тип учреждения;1_Вид учреждения;1_Номер телефона секретаря;1_Сайт
1;POINT (4208349.812600002 7497825.3389);6924.0;"Государственное бюджетное образовательное учреждение города Москвы детский оздоровительно-образовательный центр ""Юго-Восточный""";"ГБОУ ДООЦ ""Юго-Восточный""";109472, г.Москва, ул. Ташкентская, д. 33, корп. 2;19243.248055;3093.77086501;2128470.0;;;;;Бюджетное;Образовательное учреждение дополнительного образования детей;Центр;376-56-70;http://gou-dooc.uvuo.ru
2;POINT (4188558.4897999987 7536876.990500003);7136.0;"Государственное бюджетное образовательное учреждение города Москвы центр детского (юношеского) технического творчества ""Пилот""";"ГБОУ ЦДЮТ ""Пилот""";127543, г.Москва, ул. Корнейчука, д. 55а;8023.45136145;25016.886515;2103757.0;;;;;Бюджетное;Образовательное учреждение дополнительного образования детей;Центр;(499) 206-89-06;http://pilot_club.ru
