Key	KBKFinancing_Id	ActualDate	Val	Id
2924	1722	20150101000000	1003485,0	7691bb2989dc497eb91d001b85e69a6e
3058	1722	20140101000000	955700,0	e7bb9eb97b5b4c36acf303daba19fb44
4884	1722	20160101000000	1053659,3	9a094196ca2c431f99d734a01145755d
9035	1722	20110101000000	825569,4	6dd066f04b2c4fda8c65a710cbb3dee1
10096	1722	20130101000000	910200,0	3984d2b92f364ddcab2fc2e7c4236df1
10615	1722	20120101000000	779902,7	54fc9dd95fb0402b9f09d0eaf9f97167
12449	3483	20120101000000	16781,6	c70ab73167b443368c70ce75ccde149a
4931	3209	20120101000000	 	90f07396edae459ebd3e365f1c37e642
9074	3207	20120101000000	80537,6	a62eefabf6784fcaa749a8267a3c6c25
5741	3215	20120101000000	129031,4	bdcda46d64db44718e0e4c1db06db13e
4052	1670	20120101000000	53003,2	7986bc44922e4a609b391ea065d1771f
7895	3308	20120101000000	58200,0	4ccb3656466a48eda50d873de241c757
5291	1496	20120101000000	309000,0	d16fadce15824298909c408504c4ad77
8809	2354	20120101000000	890,9	824c99d978ce4f95aa2ba1583b22138e
9042	2972	20120101000000	72000,0	70fe51efa03543d4b699a741fdbee603
11197	3368	20120101000000	302518,9	d9a832a207cf4788b9f9df348329e0ff
4447	2783	20120101000000	306206,9	c57e3b143b1f4c13bafd29222cfc5f24
9088	1770	20120101000000	124571,9	f6ef46ab717042df9ccca876f4c0df0d
4243	2043	20120101000000	60550,7	d88db1f74a574ed8880e236f8dd00d16
3404	3100	20110101000000	1019041,6	4a8dd2a1745249cfbaec0d3a159c2cce
5720	3100	20160101000000	2444625,4	9f941ac1a6b94c24a7374bc1e0cd9aed
7837	3100	20120101000000	1346645,5	d04998786f3e4ae0baf085b46db68412
7927	3100	20140101000000	2217347,3	ac7b350d34c44acd811e88403de938cf
10113	3100	20130101000000	2051289,1	173b1871c7b04b5496d2c3721b83c67b
10234	3100	20150101000000	2328214,7	a92a6dbb33b542edbb8fc670fafdd247
4282	2002	20110101000000	256869,2	3d1c73a71efc4e8dba512487fce2e7b6
5231	2002	20160101000000	553614,8	0202e844a97c48a8ab183efc1abb0623
7075	2002	20130101000000	440553,9	9fbe4d5e44ad476da5bb7047ecd76b2c
9606	2002	20150101000000	510244,0	b0e7dc02f18d4b4fbbbbb5df96b522f9
10994	2002	20140101000000	469189,8	038090a2481e4405ab1cdab59329406e
11849	2002	20120101000000	329504,4	3876f5636bde4732ba35f0edcd830d87
3055	1489	20110101000000	629161,0	692cc0c8ebdf4f478be003bf9e010756
