Key	FOIV_Id	FCR_Id	CSR_Id	VR_Id	Id	FOIVName	KBKCode	FullKBKCode	ExtResult
1722	25	68	310	50	6541016f88ee4674bb6927e85d4e7eec
3483	41	68	310	50	ff7a7eb218ce4ccea736562f38efe269
3209	41	62	310	50	e58c6cdd11554e5dbf10ecbae1d55470
3207	60	68	60000715	50	33433b3f0e314de79628ec85cfa105c9
3215	67	68	60000715	50	90694a7f13e3449eaf30ed7d3130a94d
1670	66	68	60000715	49	78fa86d9211d49ccaf4c21ba6473d2ba
3308	69	68	60000715	50	7ca494ccc8ce43f0b58cf8cf20f84392
1496	63	68	60000715	49	1a57e4db656a4681b71f0b01c42651ab
2354	62	68	60000715	50	fba2e56087f7461b81507d5c69f10189
2972	64	68	60000715	49	221dd1d38f184a7486a3ce5a4d62df82
3368	25	68	60000715	49	ccdcf5a0952f4f60850cff4ec7bccbfa
2783	68	68	60000715	49	e6de5d68187447d083f4b4dd1bb348e2
1770	61	68	60000715	49	7acd82f6496d4280b2f62fbc4fa342a1
2043	65	68	60000715	49	2cfdcdb094724f46ad92554a238d7db5
3100	25	68	150	35	67f9376a89234305b9b9dfbb51a4f1ba
2002	25	68	564	35	b862a87f7918491787e0508580456b96
1489	25	68	597	50	eb0e24cd7fbc4a7f941c0a0519fa9208
1892	67	68	597	50	89b3b0355d2b40c681614112a184d152
2534	68	68	597	50	864880d1e1f248f4856b9296a687afb5
3208	64	68	597	50	8c9e5c45b3cb4e26a598ec9c179333d3
2894	66	68	597	50	9f4e5e27046a4abc8b1fc54f6f8ec1ca
1460	63	68	597	50	90bf5be3db4b409c939b06253340b19a
3128	61	68	597	50	01287af4287546078254e472a672d708
1707	65	68	597	50	f0e8b1b410af433db2bb2624bb4e2fad
1595	62	68	597	50	48bf9fa15a6f4ae3b5fc18cfb93d30a9
2989	69	68	597	50	7aca14015a904f198209d08e17bdd3b9
1835	60	68	597	50	7d2d99019c224cd1aede39011b7b1ef9
2432	25	68	60001856	49	a372166e9ab64b20b4b786a0f273a11c
2606	25	68	60001857	63	48cf89aca775493b9d729f326547be9d
1447	25	68	737	49	925285bae01e4b00b29a03f0089e7f2e
2415	67	62	868	55	8fd6eb3d57004b69ae33848771c0bb5b
2607	34	62	868	55	966cb35d2c584da1beaf9f6241b4e1da
2818	67	62	868	62	1dbdbaa53f15441eaf5bb96f5877de7e
2486	66	62	868	55	5c8ef47142434c15b9dc8d5c9e30cd41
2804	60	62	868	50	645b8d3b557c49f4998db8032cc90da1
2937	20	62	868	55	2e3996f023c4434c90b5cae921529b86
1923	67	62	868	50	ad6235e76844491194bb44f63830de3d
2847	25	62	868	55	63f56e44e1c34d459187be6c2e9b1e39
2857	41	62	868	55	a1832241704b4c678892bf2a13d3acde
1844	69	62	868	55	6a51687999bb49348a273aa37a3089b1
2543	60	62	868	55	f2cca553eb064e7aa39794cc609f8215
1550	68	62	868	55	3f2a0bfa77764e9e85c0127411bbdc63
22613	34	62	60002481	55	82928c7822c74a3a887cc01b7ad7a6da
21443	25	70	752	66	6318714292744655adc4260550e86cb1
1830	62	68	752	42	87d4927cff92418492e638a33d228e44
3311	62	68	752	62	a450c99402514e96a144f914b6817e01
3171	25	70	752	42	cd08447967e549e295e7e7f727e4b9d1
2224	63	68	60001943	63	3fbd51c07fd448e5a7ee6c8fba2749c4
3303	69	68	60001943	63	745fa67774a84f698beef7acdfa44cbd
1833	63	68	752	42	e95f84425a734f26809c38caa6890cde
21314	66	68	60001943	63	03748a9967ed4650a67266b0876d001c
1594	66	68	752	42	e39f50bd8df24d4cb44e18c37c4d662b
3250	66	68	752	50	44db2a25dbc347db9e52f15cf3a8d822
2949	61	68	752	63	5241021be14e46a2a79dcba5781b6cb9
2565	60	68	752	62	464f8934861541d8866799c8097bb4b1
2021	62	68	752	50	0ae9a2cce2c84177af9952e2e9f1656d
2842	61	68	752	50	94448b8a059547cea4fdbd6643bc529e
1979	69	68	752	63	a4ccb9fed41943e399394ccef8f5518e
21227	64	68	60001943	63	c0bbe0cd9ef0409ba5704e666752122a
1509	25	70	752	50	5b8f701872464082bca60d01b9370850
2494	25	68	752	62	0d47bbdea8134828ba478e0085f57769
21951	25	68	60001943	63	806828112cdc4dc8bad5184303b513e0
2120	62	68	752	63	3a8ecd9ffe99433cb8325e5a95ea1ad4
1993	68	68	752	42	d0cec854ed474c259d984f9499e41b59
2531	25	70	752	70	4d70610833ed48edbd6e9274c20a7cf0
3042	68	68	752	62	0246c3d7c80443e7a322d7a6ac8aab92
1870	66	68	752	62	032effbfad0443e2b01d3e6eea1b8a6d
2270	63	68	752	50	b2a39100aaf44bec8dd472c2e9577458
3301	66	68	752	63	264063fd1dc0408eb80df77347bfef31
3319	64	68	752	62	1a55cdf4c4334af19c47f9faef5475c9
2170	69	68	60001944	63	21eabbbbc12a43b8ae5963bf346d7821
3161	63	68	752	63	63a9eaab0ac04f75b91fe72dbe7ef0a9
1894	67	68	752	62	51bb15f8d66c4b299c79416cd909d926
3680	65	68	60001944	63	0987a7bd2b934ad1a1b73a2e58409f65
3127	25	70	752	62	c8d924a81e394d04bc95e44129ef488c
1623	69	68	752	62	a1548c15fca84bca89e21c127b7f8b41
3360	68	68	752	50	3cd7eb99527b42cfb6d9fe77e9475472
3516	25	70	60001944	63	ec50072641fe461da3b9fcf35dc74246
1677	63	68	752	62	455c46d3a8cc4d6a91a2224155a313fb
3072	65	68	752	62	3b442d3ed6da486bb6e7dccfc619dce1
2201	61	68	752	42	60ad45cc39a94acf84ac6962a12ce81c
2204	61	68	752	62	6d99072b3b0a4f1fb6ad6a92cb5e7052
2680	68	68	752	63	4b78bca9288242d7883da81913564ef2
3219	65	68	752	63	7a1db6b70c764456be7aee01440978bb
3186	25	68	657	49	6ff0c48581d643bf98c1ea0bd59bdd25
2042	66	68	657	50	dbe01e6bf21044e39356554936fc27fd
2168	69	68	657	50	9876e95a03bb44628ca1636ed60d032c
2022	67	68	657	50	3a1fe054d95f417f976152e35b411d9b
2569	25	68	657	50	e6d439b09b4944b7bfdd99eb423f1ddb
2364	63	68	657	50	76f208b1ca634aa4aceb7ef453b19a69
3503	64	68	657	66	6722ea30299246cbb8deb163e4101303
3320	68	68	657	49	dfac7f7dd67b4fb4b6c0fa39cdb964b4
3343	61	68	657	50	e047d5dada0047ef8133fc596fddd05a
2141	65	68	657	49	f10056b2ae96488d8c0260540700dd2c
2942	68	68	657	50	9b25712bc4d24e4bb726cb5390e76db7
2879	64	68	657	49	66c2bf4cf98146a8b7dcc29e710e6cb5
3142	65	68	657	50	0a53d63de105453d89cae5834f3f2506
2552	60	68	657	50	5b6e55372a24414aac70978207fd71f3
2909	64	68	657	50	88b8e4740272460784f3c6e6d19dc906
2283	63	68	657	49	c04edd868d5640b99d477459f2f3d25b
1686	62	68	657	49	d1e3a161cf6f4721b14324020d45d775
2163	62	68	657	50	7b685ed257034bfeaca862ec86d873d7
2095	61	68	657	49	6c0441506bb64e1998e75a7726c2efee
1738	66	68	657	49	ab320c70426548faa1072b0de2f821d0
2547	60	68	657	49	4304fee940b348af96b69621a94ceb52
1702	25	68	480	50	b83f9a94236344288eae2593c5bd49c6
2392	25	68	60001859	63	84885e58127e497192bb82344707adad
2725	25	68	60001858	49	9cd3aab1af974941ace0ae3af253f14b
2339	25	68	248	66	1f76d89b21e8436aae9f7a843827b7cd
1980	25	68	248	49	21a8cf86987e4171812f4cda7cc366be
2220	60	68	783	50	7db22e83a0144b33ad666c3d70122102
182	66	68	783	50	3818c45f5ae04f51b08e1fc0dc66fa60
2923	61	68	783	50	8ca71037d7044663b2b8c8f64be657e3
2668	69	68	783	50	212e2581684a42f69a6fa64d9346d650
1860	62	68	783	50	8f2916da47dd4c7495073d9f58abf52e
2587	68	68	783	50	a76599052fa6423db4d99cb716612360
2576	64	68	783	66	d3d041f1e4ea45b0a1d59ada57dbf261
2176	63	68	783	50	1422a95024364ac3ad4d64a649d7597d
2860	64	68	783	50	e0aea85dc1b34d49a664bfb4a8854709
2596	65	68	783	50	cd8e1d7d854444a0ad149dc0e7967f15
2199	25	68	783	50	c571386b457a4bd0b0d768bf5dacbbe8
1790	60	68	783	66	824df728a7834011b7bf31f8dce48412
1534	63	68	783	66	3f5398a80ab443d8888c10336ad359ff
1705	69	68	783	66	a62cd17d688c4b90a3e925cfb578d927
3326	67	68	783	50	dfcc2db236ea4d559c92fb1cd2dac29e
1443	66	62	60000716	50	e184a3894d1d449098d703b763ad1d3d
2963	61	62	60000716	50	6a88d4a7acfd4a23a8d9cd63cadef6be
1807	62	62	60000716	50	d13953840aaa4f78bd8534b4c529bbaa
2213	69	62	60000716	50	237eac9befc843fa84656b901b436a8e
1774	65	62	60000716	50	6c8c5258821d47dab15030254ac49a81
3346	67	62	60000716	50	1f51269a0aa743bd83ecfc7f278831be
1599	63	62	60000716	50	0c69332bdc1a4016a3e819427188d513
1893	64	62	60000716	50	25fc811764354cf98535411b1ce9cd0c
2057	60	62	60000716	50	fbfffc55d31f4448817b56996655de93
3241	25	62	60000716	50	8ef20480c8704013a112f003ee0f6c63
3312	68	62	60000716	50	0c04a31f52074256ac7ef92f70fd6e15
2813	10019742	61	386	66	59a6e0fb8cbb40bd8418b8b1c08c5002
2924	10019742	61	386	42	74dd786bf64042479ce6c930349085e9
1754	10019742	61	386	50	cf3f3e36c15942ae943c2c9c8826529e
2509	10019742	61	386	70	1ccf67380fb24621b5d48f7fdd05c8b4
1763	10019742	61	386	49	1c315eb3b2234cafa26b2ea3b03576fa
1902	10019742	61	60000717	50	c5adda74525540408e47422bac54ac8d
22256	10019742	61	60000717	47	f5c429bfc45d4e9db85e28014be11b77
2449	10	61	60000719	59	a4087b6b9c1745d98aaf88839a910b21
2200	10019742	61	60000718	35	41cf3bbf1767439d96b86922fe628af2
2429	10019742	61	342	55	535ceadf53b6439797d98666f2e4283c
3347	10019742	61	653	55	adad7d4796c24379b054fceb1740297f
22616	10019742	61	60002473	55	6cec342583014889bb869b3f03c595d7
1604	34	61	134	55	34395f27e8e140d08860199e40b6b756
2454	10019742	61	379	49	7f9cd759bad546c2a4e288c2a1cdda57
1820	10019742	61	379	62	715409f1651646808ee7371721712d7f
1582	10019742	61	379	42	3d1f770bb75a4e94b85a16fe57ff0f48
2240	10019742	61	379	50	6c91eb2bbfbf47529c7a6f44bad4161a
1857	10019742	61	379	70	94cb061d7d4343c190a73ce77fe72a49
2573	10019742	61	856	55	eaff18c8e2bb4edf833b9aa9bc02d135
2324	10019742	61	856	27	856c600537e147e192647953083fff0d
3295	34	61	759	55	ac43838c9ee04c0faefcf6c4e2f550dd
3199	10019742	61	60000911	35	4e18e941c93645a4823cebd0f16e08c5
2846	10019742	61	219	35	14880979c18546998792be42ea894fb6
1831	34	61	912	55	00b8f540858a45e2a05938a454ea25b0
1804	10019742	61	885	32	b037e4714b3c4fc5ac82347994dd9926
1987	10	61	192	59	f2c3da0e2f064a16a37b4e7477e3ba72
3187	34	61	848	55	ab10bad944654c52a8afea5fdce5716d
3508	41	61	848	50	202472dbb9e1407db037c255adb9ca22
1981	10019742	61	760	35	4ea4d2913cd0445aa2174d0e9a742ee5
2611	10019742	61	890	35	b0013a21e2bc4b0ba11b9ff361280ab1
1997	10019742	61	582	35	b1d0679e2e8d43cc91b74ffc462deeee
2995	10019742	61	60001076	35	0dd70b5bd1be4e8f927bd144fd945e63
2178	34	61	525	55	38fd75fc7608417798ba64c71bb04202
2371	10	61	525	59	409d470f7bf34de8a5837fc0fa98407d
1826	34	61	525	59	499b4f8de1a04bb0808c37cedafabbd7
1900	10	61	913	24	17064a5297c944c897a541edc2b60dd5
1461	10019742	61	492	35	163d3b23f44046aaa5e9062b99cbbda4
1619	10019742	61	60001884	35	1fd60dfc137a4f54a2c21b2e1d4fedd4
21335	10019742	61	60002463	42	0e10218e2cb144349b8df6ec74a02130
21338	10019742	61	60002463	48	76d8d4ecb61f46e89ee333846a634b4f
21341	10019742	61	60002463	50	4e2bb8f755304b9fb928c450655ec803
1479	69	68	602	49	315564b3cf454f9895aa08b99c9b87e6
1934	64	68	602	50	350e7eae4b2f454a981846fbf023bce3
3286	66	68	602	50	b281453a7d274b3c9f65f59f36151af3
1607	60	68	602	50	25e6c9d7eb004970b22419f67e5cd7b2
2338	65	68	602	50	896fcffb8df34979b01b7a8131916af5
3261	61	68	602	50	fc67a70e39f64e2c9dfcf2251543ed39
1991	62	68	602	50	841434a181c749249da94f1c45ea01aa
1829	25	68	602	50	3b5d4304939f4325b232386be170066c
1882	68	68	602	50	29a7367eb6ff4d849a2c3fdbe5d3f951
1499	65	68	602	49	8911877f1d6e42dd9f6a0ba606402f32
3174	63	68	602	50	c319f73edff14699a44ae8565609e37a
1886	66	68	602	49	196a6b502aaf4b84bf064058b7dd18c6
1648	67	68	602	50	049ad9b7c765419fae4c1e6cae4a20b9
3096	41	61	163	50	6250ae5d5ffd44b3bb71df4be426e99c
21317	63	68	163	49	a2f8eab69c3c4460a0fb6aa9aeaad50e
3515	41	68	163	50	66a0d80c07c5411d821bfc5456b3d1da
2560	67	68	163	50	8c6eb83262e54a2ba61b99570908d997
1570	34	61	163	55	8c98d928c8924a35acf414ccafa593f2
1976	34	61	717	55	8915154144dc4cf68e8c4c804a5839ac
1916	41	61	717	50	0e19de3ccf0b4433b66443ac18daa2fa
1700	10019742	61	309	50	214e4862e62843bcbac2258444f6a969
2577	34	61	860	55	6ee07e252d5940ada7279af51e036f48
3356	41	61	60000523	50	5603d54252e644129139fdf0d18bdf84
