Key	Code	Name	Id
25	778	ДЕПАРТАМЕНТ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА И БЛАГОУСТРОЙСТВА ГОРОДА МОСКВЫ	e6891ee21ec14f57853e3e081e8b4f77
70159724	059	Федеральная служба по надзору за соблюдением законодательства в сфере массовых коммуникаций и охране культурного наследия	3c42f1f7285645418d8f3f3dfff37e13
70159759	143	КОМИТЕТ ПО ДЕЛАМ МИГРАЦИИ ПРАВИТЕЛЬСТВА МОСКВЫ	5cb43ae19ea24515865840e2cf97b6a0
4982	259	Федеральное космическое агентство	0983892d6b4c4a66ab5141e72ec7760e
4983	302	Уполномоченный по правам человека в Российской Федерации	349bf1c923b94766bf234356bee5a779
70159734	081	Федеральная служба по ветеринарному и фитосанитарному надзору	5e50d36d2e234dda916b446371b5a073
70159791	273	Московское окружное управление геодезии и картографии	a558a645b46645ea86fe446c0de103de
70159807	322	Федеральная служба судебных приставов	f2b31db7cc1647a896e744b0f5411628
70159878	935	СЕВЕРНОЕ ОКРУЖНОЕ УПРАВЛЕНИЕ ОБРАЗОВАНИЯ ДЕПАРТАМЕНТА ОБРАЗОВАНИЯ ГОРОДА МОСКВЫ	5f8a3fb5c8434914b90547c791d19892
4988	074	Министерство образования и науки Российской Федерации	5662cc7f8a0e47db9db9481040a76b98
70159826	436	Конституционный Суд Российской Федерации	966674209fc142b0b65c48f7524f72af
53	832	МОСКОВСКИЙ ГОРОДСКОЙ СОВЕТ ОБЩЕСТВЕННЫХ ПУНКТОВ ОХРАНЫ ПОРЯДКА	35d29b55b9f14ce7b710497221effac5
70159865	904	УПРАВЛЕНИЕ ЗДРАВООХРАНЕНИЯ ВОСТОЧНОГО АДМИНИСТРАТИВНОГО ОКРУГА ГОРОДА МОСКВЫ	2c472b8d2cff42a9a0a949a440bf3d71
4991	416	Следственный комитет при прокуратуре Российской Федерации	8dbabb16274a49f9991449d163bf859f
4992	587	Федеральная служба по техническому и экспортному контролю	e41ed4e380954d5f87264ab62603341c
70159871	916	УПРАВЛЕНИЕ СОЦИАЛЬНОЙ ЗАЩИТЫ НАСЕЛЕНИЯ ЗАПАДНОГО АДМИНИСТРАТИВНОГО ОКРУГА ГОРОДА МОСКВЫ	8910c229d9064f328a284ba9255dcdf2
70159793	279	Федеральное агентство специального строительства	d675a6584d23439bbfc24bad8a67c36e
70159882	945	СЕВЕРО-ВОСТОЧНОЕ ОКРУЖНОЕ УПРАВЛЕНИЕ ОБРАЗОВАНИЯ ДЕПАРТАМЕНТА ОБРАЗОВАНИЯ ГОРОДА МОСКВЫ	fbb26f199d0f4aab9a214bb02d32bf93
64	941	ПРЕФЕКТУРА СЕВЕРО-ВОСТОЧНОГО АДМИНИСТРАТИВНОГО ОКРУГА ГОРОДА МОСКВЫ	a6d23f0953e54743b4e54cc8e3df8eca
70159728	073	Федеральное агентство по образованию	8d5c69cac2b548e58a344df0376fc1e0
4997	320	Федеральная служба исполнения наказаний	bffd0f525f6a40b3ac6f50660538cbac
4998	091	Федеральное агентство по делам молодежи	e9a9f5c999de4a5b8d8e50c145f80090
34	806	ДЕПАРТАМЕНТ СТРОИТЕЛЬСТВА ГОРОДА МОСКВЫ	ab92ec720b454efcb9ef515e9492f0f1
4999	167	Федеральное агентство по управлению государственным имуществом	bf687019863f4747abe052eb032f5121
70159872	923	УПРАВЛЕНИЕ КУЛЬТУРЫ ЗЕЛЕНОГРАДСКОГО АДМИНИСТРАТИВНОГО ОКРУГА ГОРОДА МОСКВЫ	ad062e996fcb43bd8acb55f109cb611b
