Key	Code	Name	Id
226	04А0204	Изготовление бланков удостоверения многодетной семьи города Москвы	4e913d9d8cad448395d4097d56d47212
60001860	02Б1000	Реализация мероприятий в рамках Программы модернизации здравоохранения города Москвы	8139b49222394065a2b70994e33ec430
227	03А0385	Введение новых инструментов оценки и стимулирования качества дошкольного образования	a8f9dc7abbca46b68dc609ad9ef8a7bc
60001946	10Б0189	Приобретение инвентаря для государственных учреждений	1b4e919906c94304b35609fab32fd682
60000784	06И0200	Реализация комплекса мер по развитию иных объектов коммунального назначения	769811a9c96d47ffaa850a1d35e71bc1
228	04В0302	Предоставление инвалидам, включая детей-инвалидов и другим лицам с ограничениями жизнедеятельности, реабилитационных услуг на условиях социального заказа	ea88fcdcfe814331959c0a1e4f1feea2
30	17В0000	Мобилизационная подготовка экономики	eb43dc6277414069b2300a3a043b72eb
60001943	01Д0282	Приобретение оборудования государственными учреждениями	5c04e2790363473081490a40773859ad
229	16Д0300	Формирование и реализация эффективной политики по вовлечению в хозяйственный оборот объектов недвижимого имущества	14366eb8a50146099e470a5db1de24a9
60001914	38К0000	Мероприятия на территории лесов	dcd51523ab544b1b9e190a65847393a3
1004	09Д0400	Ремонтные работы в концертных организациях города Москвы, включая сохранение объектов культурного наследия	42ce520e604e48a38f090a9057f9f39e
230	16А0100	Инвентаризация имущества на территории города Москвы	f21d702a02a84404b8790ab49eb46bbb
31	16В0000	Управление земельными ресурсами	58a0c8f0c1724c8f85ac0acf853cdce6
231	15И0700	Нормативное, организационно-техническое и технологическое обеспечение работ по развитию единого геоинформационного пространства и доступу к пространственным данным	0b0fe4cec21546a987ce0b2c3919363a
918	07А0200	Оказание государственными учреждениями города Москвы государственных услуг, выполнение работ,  финансовое обеспечение деятельности государственных учреждений	75b9e4a0c6304243b99d0b3b93a7639a
232	03Б0593	Изготовление, разработка, комплектация и доставка комплекта учебной литературы с электронными приложениями для образовательных учреждений	d7b78f192d94410f8e980b59772950fe
233	15Д0100	Совершенствование нормативно-правовой базы в области архитектуры, градостроительства	0166635407614864b8c90b7f40bf75f1
1151	04Г0100	Профилактика детской беспризорности, безнадзорности и правонарушений несовершеннолетних	626721ba13124f7b8b9f0b803801d2f5
3160	14ДБ100	Содействие продвижению инновационной продукции, создаваемой московскими компаниями, на российском и международном рынках	590c2733754a49fa9d6f0b9be140833b
234	04Д0521	Проведение обучающих семинаров для специалистов учреждений системы профилактики безнадзорности и правонарушений несовершеннолетних «Сеть социальных контактов», «Интенсивная семейная терапия на дому», «Активная поддержка родителей», «Социальный менеджмент»	22b1935f37854963bdd90bc4fb6a64d2
60000694	0020207	Обеспечение выполнения государственного задания ГАУ "Финансово-хозяйственное управление Мэрии Москвы"	fec9b86999f840d5a6910bcb6cc51a0b
60000541	02Б0702	Предоставление медицинских услуг по диагностике и лечению ВИЧ-инфекции	5c4a5048c3be46f5857c0be92014b55a
60001923	14Е0140	Формирование методической базы прикладного инструментария для педагогов и методистов московских школ, преподавателей колледжей и ВУЗов, руководителей образовательных учреждений	09ef0c065eb040989ec00c46b17f6ffc
235	14Ж0184	Проведение текущего ремонта государственными учреждениями	7fd3b2a0bdbc4777b2c90cb3b98281fb
236	10А1100	Реализация мероприятий в рамках осуществления социально значимых программ в сфере физической культуры и спорта юридическими лицами (за исключением государственных учреждений)	f423727848d241328f190ce9bc5540a7
60001924	16В1600	Оказание государственными учреждениями города Москвы государственных услуг, выполнение работ, финансовое обеспечение деятельности государственных учреждений	fd195bc82054496d9f1a0cf467ea06c9
237	02А0484	Проведение текущего ремонта государственными  учреждениями	06500a93bfaf499ebd4d0d170c516aae
32	01А0000	Общественный транспорт «Метрополитен»	0c97177e884c4bee81390d679837acab
238	12В0500	Обеспечение функционирования системы обеспечения безопасности города (видеонаблюдение)	eb5d2744351449a1a1460d82a8eb301b
60001878	35Б0104	Расходы на содержание представителей Правительства Москвы	83099490e4d942ee819d0d8fc98f8094
239	04Д0108	Выплаты детям-сиротам и детям, оставшимся без родительского попечения	e5d476ce4f7f46eebb6b0d99adedafa2
60000992	14Д0800	Финансовая поддержка реализации инновационных проектов и субъектов инновационной структуры	02f35d7869f246d097510dab002a962a
60000589	12Д0298	Изготовление и распространение социально ориентированной периодической печатной продукции ОАО «Главное Управление Проектов «ЭКОНОМИКА» (журнал «Экономика мегаполисов и регионов»)	e4b17255a23a4ae3ba8c0dc0031711f9
240	02А0782	Приобретение оборудования государственными учреждениями	c5369e663cd144ff901e0e04f29cfe44
241	02Г0184	Проведение текущего ремонта государственными учреждениями	b82870f88b454bba82de0e611678396d
1063	03Б1300	Создание эффективной системы оценки качества общего образования с опорой на внутришкольные механизмы мониторинга качества, современные (в том числе международные) инструменты оценки образовательных достижений	1c64bf1d2af940a0a7b80e6f97bb5ae8
242	02В0882	Приобретение оборудования государственными  учреждениями	943ce8c39ecf40848d2c0e8c5f0cc4ae
243	09Ж0181	Финансовое обеспечение деятельности казенных учреждений	ee1a18b7412a466598aa0eb31ee36354
60001935	02А1501	Выполнение работ по капитальному ремонту объектов  здравоохранения по договору с Государственным унитарным производственным строительно-монтажным предприятием «Медпроектремстрой» города Москвы	bb0a871249ae4870a2640eb6805351a9
1309	35З0101	Возмещение расходов по оказанию услуг в сфере системы социального партнерства по предотвращению коллективных трудовых споров и содействию разрешению связанных с ним и конфликтов учреждению «Трудовой арбитражный суд для разрешения коллективных споров»	502e33d021c14bb4ba6f0eb7e5380691
244	11А0181	Оказание государственными учреждениями города Москвы государственных услуг, выполнение работ, финансовое обеспечение деятельности государственных казенных учреждений	bac37b72ac074007ae650ebc6289618b
60001246	38Ж0200	Разработка и издание экологических атласов, карт	cf5ea75f16184652a0cf0ede6c25e05b
60001883	02Ж0388	Профессиональая подготовка, пререподготовка и повышение квалификации работников с высшим медицинским и фармацевтическим образованием, руководящих работников здравоохранения	2a3beb818ec8453094c30eed917413d1
1103	03Д0100	Формирование оптимальной функциональной и территориальной системы управления	e32771617abd428186d10f28040cd281
245	03Г0287	Мероприятия по безопасности в государственных учреждениях	973a170a47ed471ab7ca0f7541c4502d
246	04Д0401	Поддержка деятельности Государственного общественного объединения «Московский Дом ветеранов (пенсионеров) войн и Вооруженных Сил» в целях  оказания медицинских, социально-реабилитационных и культурно-просветительских услуг пенсионерам (ветеранам войн и Вооруженных Сил)	5dfb73d3d73245f4bb2b0f9830fb20a2
60000601	38А0000	Мероприятия в области охраны атмосферного воздуха города	a6ca916b73c34211964b0fd0a557d3e9
247	04Г0101	Организация и проведение городских оперативно-профилактических мероприятий «Подросток», направленных на профилактику беспризорности, безнадзорности, правонарушений несовершеннолетних, семейного неблагополучия	546d66bc691b49b3b6790fd5d38b6058
1225	31Б0199	Иные расходы по функционированию органов исполнительной власти города Москвы	9e47ea1040c64a249ed50fd803305193
1188	10Б0600	Развитие и совершенствование  материально-технической базы государственных учреждений	4aab7b54ec6f46c19bcf0fef810163ab
1009	09Е0600	Ремонтные работы в культурных центрах, домах культуры, клубах и учреждениях кинофикации города Москвы, включая сохранение объектов культурного наследия	073bfcd739de41b5a3b4106059e48c8e
60000984	13Ж0101	Реализация комплекса мер (включая проектирование), направленных на выполнение работ по подготовке территорий	db64f77faeec4d2ebbd810ca106272e2
248	01Д0900	Обеспечение безопасности инженерных сооружений	471fad7ce010461f940210cc04a98c2c
60001109	31К5000	Проведение статистических обследований и переписей в городе Москве	9e11928e4ed5455baad110f0b97669bc
60001887	12Д0390	Энергосберегающие мероприятия	21b104b110984ebe8b9e110adeaf926d
60001077	31А0199	Иные расходы по функционированию органов представительной власти города Москвы	cdad18b35b2149c28005111e8ce630b9
60001927	33А0213	Субсидии бюджетам внутригородских муниципальных образований на повышение фонда оплаты труда работникам учреждений по внешкольной работе с детьми и учреждений культуры	4de862409d59437abae5114846b9f271
60002469	35Б0108	Субсидия некоммерческому образовательному учреждению «Открытая русская школа» на возмещение затрат на реализацию в 2012-2013 учебном году программы дистанционного обучения детей соотечественников, проживающих в государствах – участниках Содружества Независимых Государств и странах Балтии  	9d4d59f36c9445dea09c11532efc633a
249	12Д0199	Мероприятия в сфере международного сотрудничества и печатных средств массовой информации (изготовление, распространение социально ориентированной периодической печатной продукции)	f90f8888f4164e469b1011ee97f82cf7
250	15Д0200	Разработка и актуализация нормативных и нормативно-технических документов	823970126e8f43dfb84a122e17f2acc9
33	05Б0000	Реновация существующей жилой застройки	52921a59f7ee41569a10122fdd352ec0
251	06Ж0700	Проведение Московского фестиваля света	36aa90c4fbda49c3b75d123a9be101a4
252	03В0288	Реализация комплекса мер по развитию учреждений среднего профессионального образования	911701aa23094cd39a7f126676b6ec9d
60000539	02Б0372	Укрепление материально-технической базы в части приобретения оборудования в рамках Программы модернизации здравоохранения города Москвы	ccb79b3641144b279ff6126df1ad0395
1300	35В1182	Приобретение оборудования государственными учреждениями города Москвы	3e5df7b7718b437dbf0712749ed88238
60001942	5052102	Обеспечение жилыми помещениями детей-сирот, детей, оставшихся без попечения родителей, а также детей, находящихся под опекой (попечительством), не имеющих закрепленного жилого помещения	670c77873fd54b7ab9f81276f4bb9b83
253	04В0508	Предоставление услуг инвалидам по слуху	5f83741227254e0bb3a712a50a33b79a
34	04А0000	Социальная поддержка семей с детьми	cfe6a467158c4e41814112c35acf6c69
60001936	02А1502	Выполнение работ по текущему  ремонту объектов здравоохранения по договору с Государственным унитарным производственным строительно-монтажным предприятием «Медпроектремстрой» города Москвы	db98701e539b477aa7de132bef49e69b
1307	35З0000	Расходы на охрану труда и обеспечение занятости населения	0d5b32795a2c42cfabf513351632fd27
1067	03Б1700	Реализация комплекса мер по обеспечению безопасности, охране и укреплению здоровья обучающихся, формированию здорового образа жизни, в том числе проведение мероприятий по безопасности в государственных бюджетных образовательных учреждениях общего образования	5769463c724a4f04b09313c677c4f8f3
60001925	16В1681	Оказание государственными учреждениями города Москвы государственных услуг, выполнение работ, финансовое обеспечение деятельности государственных казенных учреждений	79dcc5f429a54404bd6013cfaa45d286
60002461	03Г1497	Реализация комплекса мер по укреплению здоровья студентов, обучающихся в вузах	d3d0180e6dd541499dee13ddf7e7225c
60000533	02А1077	Укрепление материально-технической базы в части строительства амбулаторно-поликлинических учреждений в рамках реализации программы модернизации здравоохранения города Москвы	ee94d47831f240cabfa713faba6e09c0
254	09З0300	Проведение Московской Федерацией профсоюзов новогодних представлений для детей в Государственном Кремлевском Дворце	bcb1f056656049fc8d111401701b4577
35	06А0000	Развитие электроснабжения города Москвы	b2ca03b6edd448509a4d140e41860af9
255	13А0181	Оказание государственными учреждениями города Москвы государственных услуг, выполнение работ, финансовое обеспечение деятельности государственных казенных учреждений	228c5b00aa114120ac021416fd9e41b0
60001950	14Д0182	Приобретение оборудования государственными учреждениями	268d2d62e79f4366bcba1448612d6d01
60001096	31К2004	Законопроектные и правовые экспертно-аналитические работы, систематизация законодательства города Москвы, издание текстов законов города Москвы и комментариев к ним	67db0d2f66054c94bb05146318bb208f
256	02А0584	Проведение текущего ремонта государственными  учреждениями	364dba9fded649ebaabd15323a62bb95
257	09Б0288	Мероприятия проекта «Открытая сцена» (в части театров города Москвы)	54336a4061dd46ac82ef153fa6ebc67a
258	16В0300	Формирование земельных участков и обеспечение работ по постановке земельных участков на кадастровый учет	965e08ab3e684cf990e6157811e9d97f
1432	35Д0000	Расходы на обслуживание государственного долга	1115cad0093e4689ae5a159262d9ee23
259	04Б0102	Ежемесячная городская денежная выплата региональным льготным категориям граждан	ec3140001e724a8ba680159289b110f0
260	04В0405	Создание производственных участков для реабилитации и трудоустройства инвалидов вследствие психических заболеваний в лечебно-производственных мастерских при психиатрических стационарах и психоневрологических диспансерах	7ddb6491b8f54b22b49a159ecf88f8ea
60000561	04Б0115	Доплаты к пенсиям муниципальным служащим	dd1b1feaa1344d5e875f15cf2ccef343
60000759	03Д0898	Обеспечение бланками государственного образца об уровне образования, квалификации и медальной продукцией	dd65f9d12df94fd2a02815e21d3baaeb
60001207	35А0102	Проведение референдумов в городе Москве	298ab2b5d5ea4d348e9215f4a360e84a
261	14Г0200	Стимулирование создания и развития перспективных промышленных производств	cb18bba45fc54d3ca8f115f5f5b01ee4
60001014	15Е0200	Подготовка и внесение изменений в Правила землепользования и застройки города Москвы	514cccf9420b458081f416191805ea2f
1588	35Ж0000	Прочие непрограммные расходы на обеспечение организации компенсационных выплат лицам, пострадавшим от противоправных действий на финансовом и фондовом рынках города Москвы	b695d418e57943638de61668f305a152
36	02В0000	Материнство и детство	a3773d0384a54eb7815e168a29fd6134
60001857	01Д0883	Проведение капитального ремонта государственными учреждениями	876c244804034f95b1fb16d3686af1ba
60000807	08В0500	Мероприятия по сбору, транспортировке, утилизации и хранению радиоактивных отходов	079d345ae16847f684d417011621e8e8
264	04Д0403	Проведение экспертизы объектов городской инфраструктуры на предмет их доступности для инвалидов и других маломобильных граждан Общественной инспекцией по делам инвалидов	69b1fb82656346b39877171fb8fc3b53
265	02А0802	Предоставление услуг гемодиализа для населения по договору с ООО «Компания «Фесфарм»	97861d14dfaf4af79eac174a5aecb8b2
3655	0900400	Экспериментально-творческие мероприятия	b576478b4ea04ef0a27217610e1c46c0
60002470	15З0920	Субсидия Общероссийской общественной организации «Союз архитекторов России»	7cb897c78643427b9f681780f645404e
3629	13К0000	«Развитие индустрии отдыха и туризма»	36bf45322fd44c08b4bf1788ca11ae8e
266	15З0800	Мониторинг   реализации мероприятий Программы на основе сетевого планирования	b4152df712b94623917917a20389f55f
1158	13А1400	Приобретение оборудования для объектов Екатерининского парка	20fb0ec1cbc24cdcae7117be10b3d2e3
267	17Б0400	Развитие и совершенствование системы подготовки и обучения пожарных и спасателей, информирования и обучения населения города Москвы по вопросам обеспечения безопасности, пропаганды безопасного поведения при пожарах и других чрезвычайных ситуациях	315eb274d08c41839784181ceadb0be9
993	09В0400	Перспективное развитие библиотечной сети города Москвы	45bc9a4a1cce4490bf6c182e2036ff62
60001870	32А0306	Возмещение затрат ООО «Московский Школьник» в соответствии с распоряжением Правительства Москвы от 3 апреля 2012 года № 151-РП	f65441c887f0497b97d01852fa7156c3
268	02Д0300	Обеспечение бесплатными медикаментами тружеников тыла	1bf8eb1dd9be4cffaea5185388fc4725
