Key	Code	Name	ResponsibleFOIV_Id	ResponsibleForInput_Id	Subprogram_Id	ActionType	ActionShortType	Goals	Effects	Indicators_Depends	StartDate	EndDate	State_Id	ExtVolume	ExtStartDate	ExtEndDate	ExtResult	FullName	StatusName	Id	Executor_Id	FOIVName	Executor	FinancingVal	ord	SubprogramName
1	01Г0100	Обеспечение надежности объектов инфрастрктуры ФГУП "Канал имени Москвы", в том числе реконструкция гидроузлов "Карамышево" и "Перерва"	10019742	 	90	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	727874a5e5f54619bd1308b233aa2a2e	 	1
2	01Г0300	Реконструкция Северного речного вокзала и порта	10019742	 	90	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	ae557320f9ed40ff8564329ff358060f	 	2
3	01Г0200	Модернизация Южного речного порта	10019742	 	90	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	e403ef316b6a439aa06b780c8d9b364f	 	3
4	01Г0400	Создание системы интермодальных пассажирских перевозок с использованием внутреннего водного транспорта	10019742	 	90	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	350336e4932a401d8d3bada9680851dd	 	4
5	01Д0700	Иные расходы по развитию транспортной системы 	25	 	222	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	de1448c59f81468aae9e0f8567b9a172	 	5
6	01Д1200	Понижение газонов до уровня бортового камня	25	 	222	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	1cd8c2adbe8d4c6482df1923381b3d05	 	6
7	01Д1000	Возмещение затрат МГУП "Мосводоканал" по содержанию объектов инженерного и коммунального назначения	25	 	222	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	dffc5360834d427e9a9b1adbed452c83	 	7
8	01Д1100	Возмещение затрат ГУП "Мосводосток"по содержанию объектов инженерного и коммунального назначения	25	 	222	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	745e52c8ab564b83bd151bf602d6de40	 	8
9	01Д0400	Разметка объектов дорожного хозяйства	25	 	222	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	db3346d6e04c4825a01639dfbaabfd09	 	9
10	01Д0800	Капитальный ремонт инженерно-транспортных сооружений	25	 	222	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	5a586d8701034c5197013a4f63bc2cdc	 	10
