Key	FOIV_Id	FCR_Id	CSR_Id	VR_Id	Id	FOIVName	KBKCode	FullKBKCode	ExtResult
2580	10	29	337	50	ecd952c97d26428ea2ab9ba7ed338f3b
2550	36	29	337	50	8d7e8a7696e44325988b9730c11ed6af
3598	10	29	60001971	35	fb2c30027eaa4470bf6174207f012a03
3284	10	29	776	50	01125dfe3b574706a2b5f589ce19b228
2446	4	65	356	50	3aae1caba6cf430aa0d08834e60dc935
2614	10	29	60001032	50	40319ea7ace540c59a70a0a0e17faaaf
3237	10	29	873	35	917516362f9c4c629e4fefaa31a57971
2410	10	29	230	50	45c23e1bc2b444fdbdcd83fd73388b04
1743	4	65	704	50	97640bd41c6e4d7f90032ba2b863e20a
2102	10	29	606	50	135d423093a24bf39ccb5b525cae1d9b
1661	10	29	127	50	0a73e1332e134bd39271206f41750bd2
3188	10	29	406	50	ca2e788df43847459ea4ea625f810229
2789	10	29	406	42	fabca9c45df04084966cb5951322ab78
2036	10	29	406	43	3cefdf12781d4f73a1665476d5e24f5d
3166	10	29	406	70	a6429ff605aa4e76a477e7b2a70e1668
1849	10	29	515	66	d299e10ea4b743359cbe3b47dd8915f5
2529	10	29	515	50	3af0c3d48e494504b012924163b17a65
3255	41	29	515	49	78ef63f730a743ad86cef1d6b034dae4
3291	10	29	330	50	372c0713f8a14e6d89e9f632dcfc5dd5
3369	10	29	515	49	b1a6eede39b34446a7c3ff64e7de3d37
2901	10	29	515	74	97c7831e73934547a3f9c5dc2efa4590
2076	10	29	515	69	13eb1422a5944e01b6c6586fb4ad4d6f
1885	10	29	332	50	d48c09934cb94a19b8d84042595292d9
2133	10	29	229	50	2ffec9439b194e2aa92e5fb9b9fb74a8
3231	4	65	258	50	b2b0d0f4f3284a5a82b4ef5114b060bc
3532	4	65	60001948	50	5fd8fd90f39141418c301a485a596d09
3152	4	65	60001925	50	d42a943d78924b7eb9c7e6504c2e26b4
2344	4	65	60001925	42	56d0d145df524a43a5487bd3452f8f6d
1471	4	65	148	50	940e89ac7b804257a12007278279174f
3137	4	65	336	50	4448ec6e0fe04e07a1f6e52084396311
2421	4	65	191	10062217	3df5d03394a44040bd0b85a4099b8b2f
2203	4	65	191	23	edb15590493b4bab902569e8420ec2a3
3040	4	65	289	66	921afe5b70fe48c89a56d70473f8ca83
