Key	KBKFinancing_Id	ActualDate	Val	Id
4048	2535	20140101000000	95504,1	ef9859a211094623aecf1e85f09da663
8056	2535	20110101000000	82500,0	a62644d6a938413c94478c011b45f94f
9008	2535	20150101000000	100279,3	93b28a97a29d4bde817da6591ca27bb6
9565	2535	20130101000000	90956,3	8537fb78a0af41f39a0ab4fe91817105
9965	2535	20160101000000	105293,3	8355375767b644149dd2bf769b560b22
11672	2535	20120101000000	43792,2	f113f3740b8a4c61b467ec66c78a90e9
3024	1999	20140101000000	 	d6cc93a270024683a2770310d219ecfc
3387	1999	20130101000000	 	4b0bb3f54b3345428ca90ccaa0ea5300
4114	1999	20120101000000	2257245,9	29f115592f994a579392202a27fd9f9c
8876	1999	20160101000000	 	d1952150a3644adeaf68a2ded772fcb2
9771	1999	20110101000000	 	308f4a60ffa74c1d851eba2d0949dfdb
10876	1999	20150101000000	 	196b9a954c7345d5b365d79c4a7b2c09
7349	1476	20160101000000	12001726,0	21299214aee64dbf9a9778130001cbe3
7530	1476	20150101000000	11333714,0	3e1ef81ce1404c53ba9f7c7cf210d0c0
9513	1476	20110101000000	9064927,2	16da0bd87c724509aeaab3a8da744fce
11557	1476	20130101000000	10122849,0	a045d142f4564ebead53e8d8e8cc980a
11649	1476	20140101000000	10708462,0	f8b4c27fbfec43cba455eb9a799460dd
11948	1476	20120101000000	6396345,4	135caf79b87f4b77a28ef35c81326f1f
1754	1218	20120101000000	6092,6	1720de8382074e7680a59f98a9bb1306
3306	2260	20110101000000	172,7	5cc65c9f6c6243fd86050accd0a401ca
4460	2260	20160101000000	254,0	ce45dcdb227e4d94ac8e2987b71b383f
6081	2260	20120101000000	5903,6	3385da7f3ef042b9b1ac5555d12c046e
7366	2260	20130101000000	202,0	744c5f28c60c42808dba7893634371cb
8545	2260	20150101000000	235,0	f0b487ba64044d65a1d79a0ee5e84ec5
12276	2260	20140101000000	218,0	b954840be1a94f32b536fbddfdfeb88c
4022	2757	20110101000000	 	f48152839b6b4a4799fa1dc2b5d7539e
5404	2757	20150101000000	 	912c85a5bbbc4c4eac16435efff12105
9104	2757	20130101000000	 	0ff3cdcb402448739c84a8dde0bab899
11177	2757	20160101000000	 	7bf9ce644b6c40468b8cded0ce957884
11762	2757	20140101000000	 	c26ab15f03b3463594a0eec4f9b25324
12050	2757	20120101000000	0,0	c6443a356d304edbbcdef603b8285f62
3714	3367	20110101000000	18736155,8	856e60d7132048f5a77d15ac3b930a15
3988	3367	20120101000000	16361614,3	a641989a38db4517a1461cc866dcb500
4625	3367	20160101000000	26715223,0	d6d9bebbbb594eab9a802da6d8f15964
5842	3367	20150101000000	24736317,0	52c963508cde452987fc4f2005201ee8
6474	3367	20130101000000	21207405,0	f5a3bc7f469d4566bf675f9feb026071
7647	3367	20140101000000	22903997,0	2c844049a00b4f0f9fa97fba1ad0ef55
3880	2900	20160101000000	115671,0	45163a279f2e43cda76019bed1f09bc9
6726	2900	20120101000000	76308,0	5d56af9a99b64e4bb8d86694da5b0ebc
8039	2900	20110101000000	90631,7	a91f9000c89b4245a5a88b753fe6d49f
8553	2900	20130101000000	99921,0	53dd296b1f7849239f6e9a26a60aa917
8665	2900	20150101000000	110163,0	64c5068f4b0841e0871a9d16d97076c5
8850	2900	20140101000000	104917,0	043c1a463d7d40a78e78a25c00081742
10591	2488	20120101000000	58,7	1a267dde3829421fb9ced051a82d0684
3067	1730	20130101000000	 	7c1aeb9298ee46c2a634042215f9dc91
3713	1730	20140101000000	 	396a2286ecc040138c8e15a397552002
6539	1730	20150101000000	 	92b60171add44ac5907a61e3f1334cb9
10997	1730	20120101000000	603605,3	f67f25826b644e1099cfdacb1bfd1c06
11187	1730	20110101000000	 	2ce23c8c79da422b8c4cdefcb6c1c54b
11579	1730	20160101000000	 	fb824a25837748d1b6e7e977782f19a5
2930	2699	20110101000000	1914691,3	b45176015a0f40a0ac8900508a63ba30
3429	2699	20120101000000	4044069,2	cd06a0c6a3db40cc9bb10e29baa15174
3532	2699	20160101000000	2469211,5	becb99c5df154c768fe2110c6c2a0c7e
6836	2699	20150101000000	2289001,5	ab1b80dcd9434248a78769a7708254c4
7357	2699	20130101000000	1968375,5	f0b9e680cee848478b9378684af8ec0d
10710	2699	20140101000000	2122437,7	944fdd97bdd549ecb5efd3b3b99704f3
3111	1975	20150101000000	 	9a3874be344d4153ba5f055c4288cf9b
3263	1975	20130101000000	 	61bbdbbeae2a41e6bbe4099fce4814f8
8274	1975	20120101000000	507838,3	176b4333ecda4b7c9f4692af157d2b28
9056	1975	20140101000000	 	a56f84b3109b4c3fa025a78b6837e23c
9829	1975	20110101000000	 	cb53db5e6b4444b9a135bbb1d484f0f5
11142	1975	20160101000000	 	85e0c671ff4b4fa68cc9de204f3fe054
6029	3160	20150101000000	 	2f05cff132b947939dce542979699a93
8462	3160	20120101000000	8639,9	8b6d0b9c51a946d2adec97d6cfcef6d7
8859	3160	20130101000000	 	1bd98933d67048ffbfd6a282ea65de4e
9174	3160	20160101000000	 	77388d6f0369452083b8aaa2e7dfd50c
9177	3160	20140101000000	 	e5e14801b1ff42d4985daab69eb6592d
10533	3160	20110101000000	 	bc9c5af44a86490a9ab5ced2c49fa405
4491	3354	20160101000000	646664,0	1a68393751a64093ae372a437e66fa84
5677	3354	20130101000000	558612,0	40168d3801114e64a4454aaf908e8ff9
6756	3354	20120101000000	32431,7	82be670dc85d44149322679126eae113
7846	3354	20150101000000	615870,0	2f146b97a0a249469f5e85ce8b1f292f
9168	3354	20140101000000	586543,0	7f1fd0e49a0e4ee5bd24aa7e3c57063f
11937	3354	20110101000000	507538,0	a5f57b89909e48de9022f30ea82fdc05
3659	3159	20140101000000	 	11ded0d88e3d455eb0f8144517066ac9
3758	3159	20160101000000	 	9e9bace207374ff9adae16a05d999352
5797	3159	20130101000000	 	30142459f1474a9693b14debbcc4fc5b
7953	3159	20110101000000	 	fbf9c57b3d844a338838890c9c73082a
9860	3159	20120101000000	446879,6	926ebdb3cf744ef98294bc70119de2b9
