Key	Code	Name	ResponsibleFOIV_Id	ResponsibleForInput_Id	Subprogram_Id	ActionType	ActionShortType	Goals	Effects	Indicators_Depends	StartDate	EndDate	State_Id	ExtVolume	ExtStartDate	ExtEndDate	ExtResult	FullName	StatusName	Id	Executor_Id	FOIVName	Executor	FinancingVal	ord	SubprogramName
863	15Ж0200	Реорганизация и ведение Московского территориального строительного каталога.	47	 	28	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	df8cce1d04b64e86b22418c7c2470bb1	 	863
864	15Ж0100	Организация взаимодействия с предприятиями строительной индустрии города Москвы и регионов Росиии для обеспечения строительства строительными материалами и изделиями.	47	 	28	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	227e8260cfb94eb6a1f43b7b8ca2276a	 	864
865	15Ж0400	Разработка и реализация системы безопасной эксплуатации уникальных и технически сложных зданий и сооружений..	47	 	28	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	27dc63b9f4d648cf97018ce2870a7457	 	865
866	15Ж0300	Научно-технические и методические разработки в области применения новых материалов и технологий.	47	 	28	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	5872f530f8084445b4d3a792051eff2f	 	866
867	15Ж0500	Модернизация системы сертификации и нормативно-технической документации.	47	 	28	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	a08ae74cfa9a4a1db63bd03f887b6eac	 	867
868	15Ж0600	Мероприятия по поддержке предприятий, внедряющих передовые энергоэффективные и другие иновационные технологии в производство строительных материалов и в строительство.	47	 	28	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	e862df49acf74878b70afe9e43c3c0fd	 	868
869	15З0100	Организация работы научно-технического совета при Департаменте градостроительной политики города Москвы.	47	 	66	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	cc4fc88c280e4e78a10513980adddcae	 	869
870	15З0500	Создание организационной структуры централизованного информационно-аналитического обеспечения градостроительной деятельности.	47	 	66	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	89252cb87e9a49b2b0f92598acfa91bb	 	870
871	15З0300	Научно-методическое обеспечение градостроительной деятельности в Москве.	20	 	66	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	82e5ca7fd60f4fd88a5e4e9ac388bf5f	 	871
872	15З0200	Организация конгрессов, конференций, семинаров, выставок и других мероприятий в области градостроительства	47	 	66	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	de66167bb341466e9b846fe83ab5d8b7	 	872
873	15З0700	Разработка и  создание информационно-презентационного макета города Москвы.	20	 	66	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	a141c1b1c8ae4781aa3a85041dfe50b9	 	873
874	15З0400	Аналитическое и научно-методическое сопровождение процесса реализации программ дорожного и инженерного строительства.	34	 	66	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	2820a60f60ff482e9ad6a740752ca90d	 	874
875	15З0800	Мониторинг реализации мероприятий Программы на основе сетевого планирования.	47	 	66	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	6769b3604d8c416091e6b8d5fad6ebe1	 	875
1765	15З0920	Субсидия Общероссийской общественной организации «Союз архитекторов России»	20	 	66	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	9a4f62dd62f54be69705bd99e002a26c	 	1765
876	15З0600	Актуализация данных, обеспечивающих градостроительную деятельность, и ее аналитическое сопровождение.	47	 	66	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	ac19c074e3004652a719fd315c348e0e	 	876
877	15В0200	Формирование планов работ по реорганизации территорий, занятых линиями электропередач.	47	 	288	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	e7d40c8332204826932d1324d97e21b3	 	877
878	15В0500	Разработка Концепции развития комплексного благоустройства общегородских пространств в пределах Садового кольца	20	 	288	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	32dde5b45b1543ffb09479f9ad84c435	 	878
879	15В0300	Подготовка и реализация программы освоения подземного пространства города Москвы.	34	 	288	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	907a506a0bc449b19dc58e83867836f6	 	879
880	15В0400	Создание объектов для комплексного развития городских территорий	20	 	288	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	c0c778fc81cd43edbe5d96e7c4ee3256	 	880
881	15В0001	Координация работ по комплексному благоустройству исторического центра.	47	 	288	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	12974f66fd7f4678b436e2a8e68afa2b	 	881
882	15В0600	Формирование архитектурно-художественного облика города Москвы	20	 	288	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	1b4ec0dfdba04e81a8f3f26646abd386	 	882
883	15В0100	Разработка программ по градостроительному развитию административных округов и территорий города Москвы, подлежащих градостроительной реорганизации.	47	 	288	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	635f0a2bf2a040338735fce95b564ee8	 	883
884	15Д0200	Разработка и актулизация нормативных и нормативно-технических документов.	47	 	562	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	01072e75135043bab0f02c2e6bd63059	 	884
885	15Д0700	Субсидии Государственному автономному учреждению города Москвы "Московская государственная экспертиза" на возмещение затрат по оказанию государственных услуг на проведение экспертизы проектной документации.	48	 	562	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	a608a59ba5044dea8d1c3453590fd96f	 	885
886	15Д0600	Поддержание в актуальном состоянии действующей сметно-нормативной базы в строительстве города Москвы	48	 	562	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	e3e68271692747dda34c4a46c28e6c07	 	886
887	15Д0300	Разработка новой и поддержание в актуальном состоянии действующей сметно-нормативной базы ценообразования в строительстве города Москвы.	48	 	562	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	788110e9db444ded946aa6b1a484c73a	 	887
888	15Д0100	Совершенствование нормативно-правовой базы в области архитектуры, градостроительства.	20	 	562	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	dd92113541a64435ad7bac44f8922247	 	888
1709	15Д0181	Оказание государственными учреждениями города Москвы государственных услуг, выполнение работ.	48	 	562	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	ddaad339eb4f4fa39743be1a14d790cb	 	1709
889	15Д0500	Разработка актуализация нормативно-технических документов в области проектирования, строительства и безопасной эксплуатации зданий и сооружений	47	 	562	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	006b8edb6a014d31b706c0f10f75f067	 	889
1710	15Д0800	Проведение проверки достоверности определения сметной стоимости объектов капитального строительства, строительство или реконструкция которых финансируется полностью или частично за счет средств бюджета города Москвы.	48	 	562	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	cefbf0f680a54002be9ad638b84ec6ab	 	1710
890	15И0200	Нормативное, организационно-техническое и технологическое обеспечение работ по развитию единого геоинформационного пространства и доступу к пространственным данным.	20	 	569	2	2	 	 	 	20120101000000	20161231000000	 	 	 	 	 	1d555b0a98e34896b9bf5292039c2e6c	 	890
