Key	FOIV_Id	FCR_Id	CSR_Id	VR_Id	Id	FOIVName	KBKCode	FullKBKCode	ExtResult
3357	11	107	204	35	667d068768f841f697dafe3ad24dae6e
3338	11	107	666	62	9e9a3b04427741b4a4ebfc09d95f4885
2492	11	107	613	35	c72a6754b5d642c8a1e78dcbd75726a3
2321	15	107	614	26	8f8eedc6e7e64beba222790d59423e2a
1435	11	112	679	50	566e47ed255b4ec9953f01a129061d2a
1522	11	114	679	50	65ff7fc4d81d432aa9890ee19dd527f3
2697	11	111	679	50	c3a401171ec44d24912fab1f572ce224
2332	5	77	399	63	92a5f17300eb4de9930a7a33c2f50977
3375	11	107	122	63	b4e5e80169c14a39bf16ffbca662a306
21281	11	107	60001945	63	0acec85c17db4ddd87a2dcfb05685488
3134	11	107	458	62	41fb1e38a74447879e8ce5066ccf1417
1889	5	77	831	63	6edcafb332ae4109aa8140ecaec7c041
3090	5	79	831	63	283353d3ac564c4192b3dec6a29d964c
2976	11	107	746	35	6ac75f47a45b4fbaab8ececa9f4dd793
1625	11	107	60001949	50	14e47e4c58ae4208b2d71c8f3fbc9bf5
2238	11	84	721	50	2c82d73b22834bf9aaca6f0ec39bb360
2853	11	107	236	35	e55701c43e904e0688dbbed7f7eff03d
2261	5	81	707	63	a14e6acffda34172877b71667d2a02dc
2591	11	108	187	43	b0f1b97605254140b2d49d49a7d89c0a
2973	11	108	187	50	2e7730fbc858491496e8ce5de9a76f44
3153	11	108	187	70	3d6ae6b0a30e443b9b71e65575695a04
2771	11	108	187	42	6f79f101d819469ca0f4b3be8797f178
1636	11	110	152	50	b354c6de9c57486dab371d5c3ec01960
695	11	84	60001862	50	91734639b157449399c67ed1456c1bfb
2997	11	108	202	50	35e76c1dd5ed4dbd9f9ad1753b99cc1a
245	11	107	60000927	50	83b7c6a462e34a06916f2bdcfd1236c0
856	11	84	351	50	5526d833d40e45909db99e1bcb4bfba6
1359	11	108	60001413	50	3923527cf2d0435d85bf0d63146af6db
1356	11	107	60001413	50	9e0088c6c0214c449a960248dd651c71
2083	11	84	351	49	9ebe8fe97edf4df7be0658a31aecdcb3
2983	34	108	428	58	ef046efdb37744a1bf7acfd1c99c0815
2442	10	108	428	24	06a0aa1070334458ad71878e5cc6ad3e
2774	34	108	428	55	0b182f03ef0947f39ecfb410ece67b08
3019	47	108	428	55	a93d1a9b74084ba0916ad3efb8b79887
397	11	84	60001946	63	c16170978b6d49ca91f646423ca77a5e
1965	11	79	818	62	fea9ff02e5dc44208ce74ad4c6bb6a5c
643	11	108	144	65	5c7a8e63312440cd9a5575da99a140c4
452	11	79	60001946	63	d25c69f558234bbfb6294f499fd580d6
2709	11	77	818	62	9b9613c4ecd646018eeaac4119795356
429	11	108	60001946	65	1d0b63d3a7834a5c8d0d4bdf2fba933d
3631	11	79	60001976	63	14a750547d1a4879ab6e0b2523d284eb
1548	11	84	818	62	be0e0b148524403487e412509f9658ec
403	11	77	60001946	63	d973330e709b4344a142474f6600b529
2171	11	84	818	50	4e7956638a134793970d63e6e5ef338d
3066	11	77	144	63	30b9ba4015e1475aaa64dbcc69b5e5e4
3139	11	79	144	63	ffd084a4968c4fd6a43be535333df502
1920	11	108	818	50	63d2a197916a47ff857f4482f908425d
3633	11	77	60001976	63	bd536dbfa99648108d891d7b649c8580
2229	11	79	548	18	ef60176b1fdb4089a24e6d94967c2715
1492	11	108	818	64	c52b79f9978d4d079fab0ae03b428327
2553	11	77	60001470	63	368bbf6e033447a0b74c9786aa7e2fc5
2646	11	84	818	42	f008e508901e498996d9a47ad74ab19f
1446	11	84	144	63	03948e82e52445e39f3503d62c6c28ca
1588	11	108	144	63	bf99fc5683314ecb8493181dc46f3691
2365	11	108	818	62	1b4fea308843452fb1367f025c7e02c5
2313	11	79	826	53	428045a85ef74f178f0977cd4073ca17
3260	11	84	818	70	84f9713475a149488a8ff21e914a162a
2799	11	108	695	20	0b957740ef2742c5b7d1b728f0ccba42
3597	11	108	695	17	459c06a2fd0145a98f68f32cd9d2de2d
2399	11	108	417	50	29c4678ed1a647d0990483027698f6c7
2373	11	108	304	35	82cba3c13ec6428dac777fe6022caa1f
1685	11	108	417	62	fce33ae012164b37ac0323d3bcf0001a
21284	11	108	417	64	491f9af96ec04bc1a2cef1ba97c02fc8
