Key	KBKFinancing_Id	ActualDate	Val	Id
11290	1967	20120101000000	0,0	319a9be82e294f109dd2e16d5300795f
4080	2856	20130101000000	33705,0	2e474111c6d64ff0a5241f7fdfdab8d7
6416	2856	20160101000000	39017,8	5cd58578fd9148e2b15d5deb8c7b49ad
6590	2856	20140101000000	35390,3	edf54121e5014822800b63232df5973f
9217	2856	20150101000000	37159,8	43fa83335a5e4af98263ab82fe346f3a
10308	2856	20120101000000	0,0	ef24ebdbc13040958a48c87ccc9310c5
10656	2856	20110101000000	58764,9	fe1278f655b34e5f9953d21b1246a2a0
3214	3016	20120101000000	 	4c50d8188b274c47aa0e07daaf3b517b
12408	3464	20120101000000	0,0	f498facbf37e496e9aaab8ee4df71a83
9858	2728	20120101000000	0,0	9f37626ff3384fc7bdd7bc675abf8060
12400	3459	20120101000000	15000,0	ed019644d0544559a0520f713516ae3f
12412	3462	20120101000000	8000,0	7c9106c752a844a7bad5f4cafc362036
12597	3649	20120101000000	4400,0	6b54da05bb584ed583d7ec068f8e87f6
12407	3460	20120101000000	3000,0	8178b1babe994cd29b8a92be2263b357
12404	3465	20120101000000	0,0	fe88788566954d3b9cb4607700987d3a
12405	3458	20120101000000	0,0	942856d6ed4244859acb683c420f4524
5166	2996	20120101000000	0,0	262e5c6a3d09436eacd43d178c3aa3d2
4409	1986	20120101000000	0,0	085d24ac37a54d4c830e283ae545b944
12410	3466	20120101000000	1700,0	7024f81b04d543a68904c5ce259c6e74
4891	1789	20120101000000	0,0	4f109020de3d41ee908334c492951848
8115	2485	20120101000000	0,0	2fa014ffc4544069964a8d9a87588ee5
7463	2164	20120101000000	0,0	22fec6fa1e354abb90bc7afd5661a3ca
9694	1873	20120101000000	 	5d1384b33cfd43b5bd82b8575fdee36b
5521	2840	20110101000000	 	755703c7d66d436a9d2f468c3620a341
6977	2840	20130101000000	71295,0	3add4e00447b4e93aa9e6dc1499440ea
7683	2840	20150101000000	78602,8	841ff1f3f33a4faa8a7b80e86929e05c
9239	2840	20120101000000	67900,0	f80cdf7031d546d59cdbac0af8b9d429
9333	2840	20140101000000	74859,8	18b982f5b14844c29badae5af42e8c97
11048	2840	20160101000000	82532,9	bb15d5a22da345b19c59db9db91a3de5
5848	2732	20120101000000	0,0	f275c1449ad1451088044f3cd191f7fe
6816	2472	20120101000000	13608315,6	ff238d839adb407fb71468fd5c702552
5882	3176	20120101000000	138000,0	b10dd5095f5a43b894315034b8c2626c
8601	3176	20140101000000	101124,0	52a036355bdf4237ac439b5643d6cf68
9006	3176	20110101000000	3000,0	0b8b0b0c804746bda6b0a64d84df4df5
10694	3176	20130101000000	95400,0	20d7aecae4c94c0db6f6d31ff1357a8b
12090	3176	20150101000000	107191,4	e4221225ba604d8ab6dcf6ff6ff4b21e
12303	3176	20160101000000	113622,9	ae93e5426254410cb07bfcc94ca0791c
3010	2298	20140101000000	224720,0	0eaf3c4460ff40b986fe02c16d9159fe
6402	2298	20160101000000	252495,4	b60e5e026a2f497cbedc5d8d4529e907
7373	2298	20130101000000	212000,0	6ef3909794d34757b3e478ab7996c608
7741	2298	20120101000000	0,0	589f71c2d7dd46f3b39382e88f26a0ed
8283	2298	20110101000000	300000,0	5ca8ff9a5cec4d5481e892e9f7ee9874
11779	2298	20150101000000	238203,2	acd0246786d948d883b3ef59411cd7c2
3631	2235	20120101000000	20000,0	689f7aedeec649bbb7de13891f8f76bc
4142	2235	20140101000000	56180,0	2b319b72bd6b4f4da12320d2c00be984
6298	2235	20150101000000	59550,8	70226cf9e01a4aa590d25ae43f823fe5
7750	2235	20110101000000	1000,0	d2d987b01ed54a0da167831a835c77d8
10243	2235	20160101000000	63123,9	a42f150b654843408dddc6c1bb818898
10411	2235	20130101000000	53000,0	165394aac9e247058e61cbac51487592
3260	2418	20120101000000	0,0	8af2f59cceda4fa5ac87099aa05ef39c
3354	2418	20140101000000	168540,0	bfebaa66a0944ce4afaf0bfcac30499a
4437	2418	20130101000000	159000,0	043202a06d2d4af7b64c28dbc0d072c2
6562	2418	20150101000000	178652,4	51259374ac6c442b8b4f62461fb5457c
8754	2418	20160101000000	189371,5	86baddca3ac64f49b2559fa968bd878c
9130	2418	20110101000000	162000,0	bdfa35fc7a7742c1b678a98dfe85ebb5
3460	2417	20140101000000	202248,0	7249ae3717794be9a8960ef00694c27b
6207	2417	20130101000000	190800,0	190ddb3b75774e52a72d58ac3911b157
8936	2417	20160101000000	227245,9	5be9bd50501f4405b426a47e6ac39b7b
9822	2417	20150101000000	214382,9	9d26e2ea82a241809b13bb8233d42926
11241	2417	20120101000000	0,0	0a5f82517d7d4fb881cee04560c6723a
12343	2417	20110101000000	120000,0	91c2e86a51c042ff8224fe47dd8d47ea
6320	1578	20130101000000	74200,0	3f95491d02c74be89c105b69b837ca60
6928	1578	20110101000000	3000,0	05e6dd875bcd406884436c7479dcd39f
10160	1578	20120101000000	48000,0	b874ef5c1d8f4a57978ec4c27dc8ccfb
10390	1578	20150101000000	83371,1	505570b36e9243858612cb26021bfe9f
11179	1578	20140101000000	78652,0	88f250a80df94fe4bfcbded6f85a9f45
11723	1578	20160101000000	88373,3	2b81447f25ca49228baeedc951477d77
3700	2320	20120101000000	9000,0	33768201d3a34794af3a15381a44abd8
5095	2320	20110101000000	113000,0	0fe7b8d192434bb39c4c3b26a097b08a
6477	2320	20160101000000	63123,8	7d8678783e0f4411b5c35fbb787981e9
8101	2320	20130101000000	53000,0	92d5e6d8ed4a42cdaa7d8d27083bac0b
8913	2320	20150101000000	59550,8	12625b60106f4c85898ba40170760ab7
11454	2320	20140101000000	56180,0	968e660626704e85b54fe6063892e008
5213	3089	20120101000000	700000,0	82ae87fd61024b33929d3e58117bc944
5512	3089	20140101000000	786520,0	b564e36fdd1b4d6ebaf84648edd4a627
6120	3089	20150101000000	833711,2	c8017a7ec4de44d0ab875644f421d4e9
6517	3089	20130101000000	742000,0	d36c58adb0d448178c04614fc5ba3e72
9595	3089	20110101000000	800400,0	4b95345b59524a0fbfb1b5b477955cf2
10186	3089	20160101000000	883733,9	34cd58e708b3410ab929c53fe851fe4f
4806	2862	20120101000000	0,0	ca784b1b461543aea650329f07bcb755
5547	2862	20130101000000	53000,0	5dc360102cf441d3af07472a81956216
9277	2862	20160101000000	63123,9	5b525474f085417186e6ad0613fbf133
10365	2862	20150101000000	59550,8	85f76916ae7d443fb1b2ca6765ff0325
10368	2862	20110101000000	 	e8dffc726b3f4d84bf73ca8119d742e8
10749	2862	20140101000000	56180,0	f8d4d923bfb740d9aa93d491b068d9bd
3364	2077	20120101000000	36000,0	4837400574ae4f02b3a10c3218ee3a28
4682	2077	20140101000000	168540,0	bc4e95cc7e7b425cb9d52f2aedac9eee
6835	2077	20160101000000	189371,5	8a9dba0fbda5440fbee8699968eabb01
6925	2077	20110101000000	125000,0	4570bed7f624466e84026c57604a8438
9118	2077	20130101000000	159000,0	e6b4195159ce414eaf81a93510af0570
10637	2077	20150101000000	178652,4	8cf95782a7e84a0281f8d17ea05a863c
4173	3133	20160101000000	883733,9	28f9ae1337f340bbbf69219f9b0c725c
4322	3133	20150101000000	833711,2	749489814be643b8a10025ce7fb65ccc
6674	3133	20140101000000	786520,0	6f10845e4c904d229ad664e80c488a7f
6775	3133	20120101000000	750000,0	fcd4855035404eea937767f73356204b
9516	3133	20130101000000	742000,0	36fcbb7161e44160b96ab3adc85cc704
9851	3133	20110101000000	 	4e50316fa1414234922dbc38b71152d2
4153	2814	20150101000000	119101,6	9f748c82b72a4d599eac21235a857545
5438	2814	20160101000000	126247,7	c5f562e2a3d84100845d444a2353874e
7773	2814	20140101000000	112360,0	a539f42ce5d54454851783bbd42a12e5
9090	2814	20130101000000	106000,0	9533ecc7f01940a0b266a878cb78792c
11724	2814	20120101000000	189000,0	e6a0a55f552c44e4a547edcf94b25944
12317	2814	20110101000000	126000,0	8fbe6c54efde469dbdd3fd784bd32cc8
12419	3490	20120101000000	1100000,0	22e97d9615ad4cb3bf381edbae1b0f3e
12431	3504	20120101000000	 	a8cbb61c5a3c4d2cad5383787825b3b0
12433	3482	20120101000000	35000,0	2fe2644d6559400595658d2cae53e194
21065	21066	20120101000000	137000,0	dd6a53f5d25a472e981cc8db7478aad1
3356	1598	20110101000000	 	54410f8b33fa4106ba410bfda92eaba5
4729	1598	20130101000000	2283600,0	de4d8afe3e734afc9909304d17221bbd
8345	1598	20140101000000	2830836,0	f2248192be7346479dc994c5c4a17be1
11596	1598	20150101000000	3000686,2	ab22e2c76b484285821ce9f9fb831066
11877	1598	20160101000000	3180727,3	f6ec611c61ca4a118d43f1a3420e2dca
12291	1598	20120101000000	0,0	b93a1478f9aa4ce5bb96fc478bc70cf7
21379	21380	20120101000000	 	b102d3a6ae604fecb98b3c4828ca0b9e
12417	3488	20120101000000	35000,0	8662b8befde746819d770ddcc72e1905
2755	994	20120101000000	100000,0	87bf1a9f62c444a38c28f908c801f0fe
3006	2501	20140101000000	 	4ad364d8f52e4b07bd3c02ad9321df48
3738	2501	20130101000000	387000,0	6b4cf719303b42689b22162aacf5b8e6
6087	2501	20160101000000	0,0	e0ccf9ed2f1a47c1a1bd55747732b568
7838	2501	20110101000000	 	21b6242c24ec480aa7bc85bc5d365be4
10378	2501	20120101000000	257174,0	44d7ad118d5a4ac5942bcad3e89e536d
12290	2501	20150101000000	0,0	00da035ad1c641dfba55fc4722514408
7661	2062	20130101000000	349800,0	accadd253d67429788c48002e64ab93f
8758	2062	20110101000000	 	a4c5bc085ea54ba5abbb9fbb00d69a30
9354	2062	20140101000000	369800,0	8d5a4a61376c44e88817aee47130c768
10482	2062	20160101000000	415507,3	3ef567771c9f439e97b9cd975f05d6c0
11594	2062	20120101000000	259200,0	bd23b2e321b445528ea0e9e2e3eeeac2
11785	2062	20150101000000	391988,0	2514f8e0ed5d48638bddef85911c47fc
