Key	KBKFinancing_Id	ActualDate	Val	Id
5009	2794	20150101000000	57900,0	44bf0fbca90243f9a05138b66167bdb6
6324	2794	20110101000000	47619,0	a298ad7aa54f4d0694e15ba21e73aa5d
7277	2794	20160101000000	60800,0	da2b5fa2417e414d944d761ddd373fed
7909	2794	20140101000000	55125,0	f2c0723113834ba3a30e87b563a0eb89
8235	2794	20130101000000	52500,0	22752be42db64c61a8f99166a8e06612
10764	2794	20120101000000	44279,0	1262d04dfe3a4b61a643d4f56866b2d7
6673	3331	20120101000000	5721,0	dc500841992145e4bcf064e7127f2610
3189	1839	20150101000000	68914,0	410b12c3add842c89efe074fc01c3cea
6396	1839	20140101000000	67478,8	61d6fb2d63ef4cd6b6c65d713f557ec4
7940	1839	20110101000000	38102,0	3e89cde8c1424370b3fb88acb8a6fd8d
8435	1839	20160101000000	71171,6	22d0534e05684af382a09732db48eb22
10313	1839	20120101000000	61234,4	711c7de02e5541c2900dc8964ac0531b
10437	1839	20130101000000	62469,7	1babc0da25194dd9bae6cc84f6975397
11116	2234	20120101000000	3075,0	7d1b406294b840a58558dd6d533f4978
6597	3053	20140101000000	 	e4ea6291d4424d7f9d32633ca452e998
7452	3053	20120101000000	0,0	8648748203e34a2b9d2f7abed9e47c42
11323	3053	20110101000000	824753,0	157fb5c75a6f44329ff0e215fd570544
11464	3053	20130101000000	250000,0	3d7c96ddd094487393ace62d7412cb1e
21430	21431	20120101000000	178700,0	5eba9655c4554faba5526eb9caec1d2b
5168	2584	20160101000000	0,0	11cc47ae14e944d2a3283d231b95798d
5829	2584	20140101000000	163000,0	821af47c807b47c3b0364ee5ab91b04c
7438	2584	20110101000000	385000,0	891a1d3d1f12456a9bf87a1eb663643b
9321	2584	20120101000000	0,0	d43cb22dcae34ddda0ceae049659d032
10964	2584	20130101000000	112000,0	bfce1cda9cf644dea952da02d11844f5
11148	2584	20150101000000	0,0	e8f7ba20418c4a78b73dde3ded17bcfd
