Key	Code	Name	Id
61	522	Субсидии на софинансирование объектов капитального строительства государственной (муниципальной) собственности	7f0f31fb838d4d30a80e7fe501adaff6
16	320	Социальные выплаты гражданам, кроме публичных нормативных социальных выплат	d845d021bb1446b582fb80b3d7022189
4	300	Социальное обеспечение и иные выплаты населению	0e0a985f7b76444698b081c85c61bae4
51	313	Пособия и компенсации по публичным нормативным обязательствам	f6668f0e258b4612875784e1156c8cba
30	610	Субсидии бюджетным учреждениям	12ae2fa815e14da3a92b8ee832a8560e
47	241	Научно-исследовательские и опытно-конструкторские работы	933816fd1cbc4febaf1491abec55dbde
70	852	Уплата прочих налогов, сборов и иных обязательных платежей	c02c9bb077e14023a9d79a98efc7a468
71	862	Взносы в международные организации	2492f63fbcb141a9bded9c661b4621f2
36	830	Исполнение судебных актов	7af20c133d7c4e4d87f59c96a1ce0ec6
27	540	Иные межбюджетные трансферты	5e8b0ef0853f43c4b8d19f93b41d3b61
35	810	Субсидии юридическим лицам (кроме государственных учреждений) и  физическим лицам - производителям товаров, работ, услуг	47975595c3fb416ea5afa042dad30898
2	100	Расходы на выплаты персоналу в целях обеспечения выполнения функций государственными органами, казенными учреждениями	e852c02c0e0042b199e7a6cf1d621bc3
73	882	Расходы на совершенствование структуры и организации работы органов исполнительной власти	3da2ccc405084308ac1aaed5924daccc
58	421	Бюджетные инвестиции в объекты государственной собственности государственным унитарным предприятиям, основанным на праве оперативного управления	9a4d934d3c6c496892fcb3009614dda7
29	580	Межбюджетные трансферты бюджетам территориальных фондов обязательного медицинского страхования	b4f29ef22dc24030a52ebda6aa082c69
52	314	Меры социальной поддержки населения по публичным нормативным обязательствам	0331802dc8d5455c9d92ca6c120bb4c9
72	881	Расходы на реформирование органов внутренних дел	7cf1183a06164b0a9072ce5e404d8941
56	413	Бюджетные инвестиции в объекты государственной собственности бюджетным учреждениям вне рамок государственного оборонного заказа	d6d6b546f8b544fcaec2d212773bb67f
28	560	Межбюджетные трансферты бюджету Федерального фонда обязательного медицинского страхования	c71f45b65fe74851a9b6daf60e1d72e6
39	860	Предоставление платежей, взносов, безвозмездных перечислений субъектам международного права	b609419564eb4879af08ddf6475878c2
53	321	Пособия и компенсации гражданам и иные социальные выплаты, кроме публичных нормативных обязательств	d24ba3a2907844429db8de4ead832751
42	111	Фонд оплаты труда и страховые взносы	8229d2d2d2314ae6aa4fe578216253af
33	720	Обслуживание государственного долга города Москвы	4855055b311a4766acbdf1ec591d126c
40	870	Резервные средства	6cb5b47018944fe2b99ef25143a2acc8
67	842	Исполнение государственных гарантий города Москвы	25391e6efe6645928292f35590d31887
3	200	Закупка товаров, работ и услуг для государственных нужд	8a779f4b35174731a91df62d55e62f5d
10062217	441	Бюджетные инвестиции на приобретение объектов недвижимого имущества казенным учреждениям	edfbc2bd2b83437c87f3f63d49a66137
9	800	Иные бюджетные ассигнования	5d1cd1106cdb40aa85a5f69c0974eedd
64	621	Субсидии автономным учреждениям на финансовое обеспечение государственного задания на оказание государственных услуг (выполнение работ)	2531493c64184c05b423fd7e3cd2c683
31	620	Субсидии автономным учреждениям	e88a6264d21c4ca08774feb8d220a87d
19	350	Премии и гранты	63671dead47d44378a06ffa294e0f5d7
