Key	KBKFinancing_Id	ActualDate	Val	Id
12584	3665	20120101000000	24740,0	17e9d7a2c5864adca203993dce2a82e7
5204	3292	20150101000000	81300,0	15895271cb874a58b0973e00bcb61497
5312	3292	20140101000000	81300,0	d203b416b6524cb7964a41160612888e
5859	3292	20130101000000	81300,0	b4573827fbee41a7a4ea4f96dda2666c
7486	3292	20110101000000	0,0	5435cc9daefc4560a1cc7b9205306ba9
8780	3292	20120101000000	108582,6	0d6bc66be04949938f05a06e50accaae
9809	3292	20160101000000	81300,0	40a446e5d6dd4533a500bb2d39951e38
12631	3701	20120101000000	16230,0	60f7cd6308f648739a3fb084b56d172f
12607	3677	20120101000000	3500,0	ed582906b53942efa1792b9839e828db
21298	21299	20120101000000	6550,0	6f5e2835e37741208579183067ed0cb4
12609	3707	20120101000000	23100,0	8635f942e57b4a29a8403a60bd082847
3019	2880	20120101000000	65300,0	c871f2b2634e462ab44f03009f2dd512
6368	2880	20130101000000	49300,0	3dbe4804c829420ebb675cb1fe7d623a
8335	2880	20150101000000	49300,0	23aafd52217e4724b7eb948b63868e92
9914	2880	20110101000000	0,0	9ac4351a94c449879f0ebe02ed025c76
11984	2880	20140101000000	49300,0	ae2791330d26495793e6f42fc6937a15
12213	2880	20160101000000	49300,0	3ec1d6909ac44ae19316fa6a1c53bd8a
4974	1898	20120101000000	57300,0	b9324c96e2a44556907c375e2a18b0fc
6933	1898	20140101000000	49300,0	c5da5543a534405fa28b6ca32f5097ed
7573	1898	20110101000000	0,0	54b43c6645964d2b9b177da6b4063533
8104	1898	20160101000000	49300,0	b5a3e23c78a44840b09c8d58fe0c956a
8968	1898	20130101000000	49300,0	c6f09d31df1040acad51a54e790ad872
11292	1898	20150101000000	49300,0	1d6f2eea8007475ba8b9e18748d4cc62
12645	3711	20120101000000	28082,0	a2c5bf6d366b41ad8568dc7bcc6a8317
3764	1653	20150101000000	1807500,0	0fafb65ba6dc41fb937216c4daf7abbe
4581	1653	20140101000000	1616000,0	cc02bd7414874b01b4912c9d4d515c9e
8387	1653	20160101000000	2011300,0	fe12a8cecbdd48f4a33a95f3ec2d0103
8919	1653	20110101000000	140400,0	927dd6fde1a549cfa846a42309e60023
12056	1653	20130101000000	1124600,0	bf5c3a967ff342ab939bf62030c4a9ec
12145	1653	20120101000000	79408,0	8aa7e6069dbf43809edef86c0b89700a
21301	21302	20120101000000	7480,0	53b82f2995e3448e8f36fb76584f3e7f
3800	1736	20110101000000	0,0	b1967d55020244eb95df17bed05396b4
4524	1736	20150101000000	65300,0	e624bcf34b3f42f6b8052b1b51e01c10
5295	1736	20160101000000	65300,0	6f254f7cfb394505ba2840b678d06e89
7237	1736	20140101000000	65300,0	34979b18e08646a9a47274f88272828f
9461	1736	20120101000000	65300,0	c8ace89a7b894cc49150b1e1281541bf
10563	1736	20130101000000	65300,0	61d67d29cec641e09a9acf90e95e9232
3732	1561	20120101000000	33300,0	1781ab6737384769a40e160342a495bf
4982	1561	20150101000000	33300,0	07a2feeb33a54f78a23b37845f1c48a4
5571	1561	20140101000000	33300,0	45087028abde423486a247b8638f6e4e
7890	1561	20110101000000	0,0	db4d2210b0814510b7cd8716a006e5ac
8621	1561	20160101000000	33300,0	3d24cac6cb334cb392459c02c0394841
11978	1561	20130101000000	33300,0	aa0d3f2975fc478f9dd0f40d3e573100
3488	2932	20110101000000	0,0	5f3bc5e7b49144d199b60fcf0596fb95
4246	2932	20130101000000	65300,0	5555107c7d77418fb132238f7f7e001b
4745	2932	20160101000000	65300,0	49e35e109bc54380b9b430a1519ec65a
8697	2932	20140101000000	65300,0	c720bbdd14474f4eaf549dd9a8c8f6fb
10900	2932	20150101000000	65300,0	60b605c2ef5f44f8a947d831133863e1
11653	2932	20120101000000	65300,0	0282d49f86da4e33bfdcebcf87fac737
4115	1603	20130101000000	49300,0	6ca3480bc7cb42409e5e202b061da020
4856	1603	20120101000000	49300,0	73de84304c2649e9b28d33db56b1c1c1
5895	1603	20150101000000	49300,0	1bfb9da4a1514ea4bfe150b53e22bc56
8295	1603	20110101000000	0,0	aa091ef20d1e417095939345f237f288
8696	1603	20160101000000	49300,0	865cf223a14f49749cc19dcba8fcd697
10339	1603	20140101000000	49300,0	62fc55bdff4e4dbc87c4c9870c88f6cf
22633	22634	20120101000000	5893,7	8bd49f6279db4198b38deadb2aa4fb76
3693	2309	20160101000000	81300,0	e742738d3aa44e8f9bcf14f86d3a8bee
4044	2309	20140101000000	81300,0	a9da4d2188aa405f81de1e60635564ec
4543	2309	20130101000000	81300,0	a6cde3fe55f649459ad02ba18460cc5e
5048	2309	20150101000000	81300,0	dc1aca9d364540ffa85139c98f991b11
6802	2309	20110101000000	0,0	aac88702b8fa41baabaa68be392341b9
7040	2309	20120101000000	81300,0	3b11a77e391745cd83da6f618c94baf5
12613	3692	20120101000000	2000,0	0eeef70d94454705a2174f8711dbcbe4
4637	3203	20110101000000	0,0	13b1be90c9d24dc2800b2e0cf395c71c
