areaid,areaname,orgname,fieldtype,value,value_descr
128,Ломоносовский район,Управление по эксплуатации внутридомового газового оборудования,url,http://www.mos-gaz.ru/contacts/territory/4293/,
128,Ломоносовский район,Управление по эксплуатации газового хозяйства,address,"105120 г. Москва, Мрузовский пер., 11.",
128,Ломоносовский район,Управление по эксплуатации газового хозяйства,phone,8 (495) 917-17-50,по внутридомовым системам газоснабжения
128,Ломоносовский район,Управление по эксплуатации газового хозяйства,phone,8 (495) 917-04-12 ,по наружным газопроводам 
128,Ломоносовский район,Управление по эксплуатации газового хозяйства,url,http://www.mos-gaz.ru/contacts/territory/4292/,
128,Ломоносовский район,Управление «Моспромгаз»,address,125212 г. Москва Головинское шоссе  дом 10-Г,
128,Ломоносовский район,Управление «Моспромгаз»,workdays,с 8-00 до 17-00,Понедельник-четверг
128,Ломоносовский район,Управление «Моспромгаз»,workdays,с 8-00 до 15-45,Пятница
128,Ломоносовский район,Управление «Моспромгаз»,workdays, ,
128,Ломоносовский район,Управление «Моспромгаз»,phone,8 (495) 232-96-49,Секретариат
128,Ломоносовский район,Управление «Моспромгаз»,phone,8 (495) 708-00-12,Факс
128,Ломоносовский район,Управление «Моспромгаз»,phone,8 (495) 708-00-50,"Начальник Управления, Волков Виктор Михайлович"
128,Ломоносовский район,Управление «Моспромгаз»,phone,8 (495) 708-00-30,"Главный инженер, Роташнюк Сергей Леонидович"
128,Ломоносовский район,Управление «Моспромгаз»,phone,8 (495) 708-00-70,Производственно-технический отдел
128,Ломоносовский район,Управление «Моспромгаз»,phone,8 (495) 708-00-21,Финансово-договорной отдел
128,Ломоносовский район,Управление «Моспромгаз»,phone,8 (495) 708-00-75,Бухгалтерия
128,Ломоносовский район,Управление «Моспромгаз»,url,http://www.mos-gaz.ru/contacts/territory/8047/,
129,Обручевский район,Управление №6 по эксплуатации и ремонту газового хозяйства,address,"117449 г. Москва, ул. Шверника, д.1, корп.3",
129,Обручевский район,Управление №6 по эксплуатации и ремонту газового хозяйства,workdays,15:00-17:00,четверг
129,Обручевский район,Управление №6 по эксплуатации и ремонту газового хозяйства,phone,8 (499) 126-54-02,секретарь
129,Обручевский район,Управление №6 по эксплуатации и ремонту газового хозяйства,phone,8 (499) 129-78-67,факс
129,Обручевский район,Управление №6 по эксплуатации и ремонту газового хозяйства,phone,8 (499) 613-40-47,расчеты с населением
129,Обручевский район,Управление №6 по эксплуатации и ремонту газового хозяйства,phone,8 (499) 613-40-21,
129,Обручевский район,Управление №6 по эксплуатации и ремонту газового хозяйства,phone,8 (495) 660-20-01,единая диспетчерская служба
129,Обручевский район,Управление №6 по эксплуатации и ремонту газового хозяйства,url,http://www.mos-gaz.ru/contacts/territory/4304/,
129,Обручевский район,Управление «Мосгортоп»,address,"Москва, Можайское шоссе, дом 3",
129,Обручевский район,Управление «Мосгортоп»,workdays,8:00-16:00,понедельник-четверг
129,Обручевский район,Управление «Мосгортоп»,workdays,8:00-15:00,пятница
129,Обручевский район,Управление «Мосгортоп»,phone,8 495 287-96-11,начальник Управления
129,Обручевский район,Управление «Мосгортоп»,phone,8 495 444-15-29,ведущий экономист
129,Обручевский район,Управление «Мосгортоп»,url,http://www.mos-gaz.ru/contacts/territory/4301/,
129,Обручевский район,Управление ГВСД и ГРС,address,"105064 Москва, Нижне-Сусальный пер., дом 5",
129,Обручевский район,Управление ГВСД и ГРС,workdays,14:00-16:00,"вторник, четверг"
129,Обручевский район,Управление ГВСД и ГРС,phone,8 (499) 261-88-83,
129,Обручевский район,Управление ГВСД и ГРС,phone,8 (499) 267-55-46,
129,Обручевский район,Управление ГВСД и ГРС,phone,8 (495) 917-74-38,факс
129,Обручевский район,Управление ГВСД и ГРС,phone,8 (499) 267-58-73,
129,Обручевский район,Управление ГВСД и ГРС,url,http://www.mos-gaz.ru/contacts/territory/4300/,
129,Обручевский район,Управление аварийно-восстановительных работ,address,"105120 г. Москва, Мрузовский пер., 11  ",
129,Обручевский район,Управление аварийно-восстановительных работ,workdays,15:00-17:00,понедельник
129,Обручевский район,Управление аварийно-восстановительных работ,phone,8 (495) 621-51-57,руководитель
129,Обручевский район,Управление аварийно-восстановительных работ,phone,8 (495) 917-79-54,
129,Обручевский район,Управление аварийно-восстановительных работ,phone,8 (495) 621-51-57,заказ пропуска
129,Обручевский район,Управление аварийно-восстановительных работ,url,http://www.mos-gaz.ru/contacts/territory/4299/,
129,Обручевский район,Управление по реализации газа,address,"Мрузовский пер.,11  ",
129,Обручевский район,Управление по реализации газа,workdays,"8:00-12:00, 12:45-16:30",понедельник-четверг
129,Обручевский район,Управление по реализации газа,workdays,"8:00-12:00, 12:45-15:30",пятница
129,Обручевский район,Управление по реализации газа,phone,8 (495) 916-59-53,тел (Группа по работе с договорами)
129,Обручевский район,Управление по реализации газа,phone,8 (495) 917-50-12,факс (Группа по работе с договорами)
129,Обручевский район,Управление по реализации газа,phone,8 (499) 261-18-88,(Группа по работе с населением)
129,Обручевский район,Управление по реализации газа,phone,8 (495) 917-50-12,факс (Группа по работе с населением)
129,Обручевский район,Управление по реализации газа,url,http://www.mos-gaz.ru/contacts/territory/4298/,
129,Обручевский район,Управление технического надзора,address,"105120, г.Москва, Мрузовский пер., 11",
129,Обручевский район,Управление технического надзора,workdays,"8:30-12:00, 13:00-17:30",понедельник-четверг
129,Обручевский район,Управление технического надзора,workdays,"8:30-12:00, 13:00-16:15",пятница
129,Обручевский район,Управление технического надзора,phone,8 (495) 917-51-81,руководитель
129,Обручевский район,Управление технического надзора,phone,8 (499) 267-90-16,заместитель
129,Обручевский район,Управление технического надзора,phone,8 (495) 917-54-38,Прием документации и оформление договоров
129,Обручевский район,Управление технического надзора,phone,8 (499) 263-11-00,(лаборатория)
129,Обручевский район,Управление технического надзора,phone,8 (499) 267-62-89,факс (лаборатория)
129,Обручевский район,Управление технического надзора,url,http://www.mos-gaz.ru/contacts/territory/4297/,
129,Обручевский район,Управление по защите газовых сетей от коррозии,address,"105064 г. Москва, Нижний Сусальный переулок, д. 5",
129,Обручевский район,Управление по защите газовых сетей от коррозии,workdays,с 14-00 до17-30  ,"вторник, четверг"
129,Обручевский район,Управление по защите газовых сетей от коррозии,chiefname,Н.Ф.Гуриненко,
129,Обручевский район,Управление по защите газовых сетей от коррозии,phone,8 (499) 267-90-25,Телефон / факс
129,Обручевский район,Управление по защите газовых сетей от коррозии,url,http://www.mos-gaz.ru/contacts/territory/4296/,
129,Обручевский район,Управление врезок и присоединений газопроводов,address,"123103, г. Москва, ул. Паршина, д. 6, корп. 2",
129,Обручевский район,Управление врезок и присоединений газопроводов,phone,8 (495) 947-01-91,телефон-факс
129,Обручевский район,Управление врезок и присоединений газопроводов,phone,8 (495) 947-02-38,телефон ПТО
129,Обручевский район,Управление врезок и присоединений газопроводов,url,http://www.mos-gaz.ru/contacts/territory/4295/,
129,Обручевский район,Управление реконструкции и капремонта внутридомовых систем газоснабжения,address,"Москва, Новая Переведеновская улица, дом 4",
129,Обручевский район,Управление реконструкции и капремонта внутридомовых систем газоснабжения,phone,8 (499) 261-19-27,Телефоны
129,Обручевский район,Управление реконструкции и капремонта внутридомовых систем газоснабжения,phone,8 (499) 261-69-21,
129,Обручевский район,Управление реконструкции и капремонта внутридомовых систем газоснабжения,url,http://www.mos-gaz.ru/contacts/territory/4294/,
129,Обручевский район,Управление по эксплуатации внутридомового газового оборудования,phone,8 (495) 917-17-50,по внутридомовым системам газоснабжения
129,Обручевский район,Управление по эксплуатации внутридомового газового оборудования,phone,8 (495) 917-04-12 ,по наружным газопроводам 
129,Обручевский район,Управление по эксплуатации внутридомового газового оборудования,url,http://www.mos-gaz.ru/contacts/territory/4293/,
129,Обручевский район,Управление по эксплуатации газового хозяйства,address,"105120 г. Москва, Мрузовский пер., 11.",
129,Обручевский район,Управление по эксплуатации газового хозяйства,phone,8 (495) 917-17-50,по внутридомовым системам газоснабжения
129,Обручевский район,Управление по эксплуатации газового хозяйства,phone,8 (495) 917-04-12 ,по наружным газопроводам 
129,Обручевский район,Управление по эксплуатации газового хозяйства,url,http://www.mos-gaz.ru/contacts/territory/4292/,
129,Обручевский район,Управление «Моспромгаз»,address,125212 г. Москва Головинское шоссе  дом 10-Г,
129,Обручевский район,Управление «Моспромгаз»,workdays,с 8-00 до 17-00,Понедельник-четверг
129,Обручевский район,Управление «Моспромгаз»,workdays,с 8-00 до 15-45,Пятница
129,Обручевский район,Управление «Моспромгаз»,workdays, ,
129,Обручевский район,Управление «Моспромгаз»,phone,8 (495) 232-96-49,Секретариат
129,Обручевский район,Управление «Моспромгаз»,phone,8 (495) 708-00-12,Факс
129,Обручевский район,Управление «Моспромгаз»,phone,8 (495) 708-00-50,"Начальник Управления, Волков Виктор Михайлович"
129,Обручевский район,Управление «Моспромгаз»,phone,8 (495) 708-00-30,"Главный инженер, Роташнюк Сергей Леонидович"
129,Обручевский район,Управление «Моспромгаз»,phone,8 (495) 708-00-70,Производственно-технический отдел
129,Обручевский район,Управление «Моспромгаз»,phone,8 (495) 708-00-21,Финансово-договорной отдел
129,Обручевский район,Управление «Моспромгаз»,phone,8 (495) 708-00-75,Бухгалтерия
129,Обручевский район,Управление «Моспромгаз»,url,http://www.mos-gaz.ru/contacts/territory/8047/,
13,Басманный район,Управление №10 по эксплуатации и ремонту газового хозяйства,address,"107564 г. Москва, Наримановская, дом 32",
13,Басманный район,Управление №10 по эксплуатации и ремонту газового хозяйства,workdays,17:00-19:00,понедельник
13,Басманный район,Управление №10 по эксплуатации и ремонту газового хозяйства,phone,8 (499) 169-45-01,
13,Басманный район,Управление №10 по эксплуатации и ремонту газового хозяйства,phone,8 (495) 660-20-01,единая диспетчерская служба
13,Басманный район,Управление №10 по эксплуатации и ремонту газового хозяйства,phone,8 (495) 366-32-61,начальник службы
13,Басманный район,Управление №10 по эксплуатации и ремонту газового хозяйства,url,http://www.mos-gaz.ru/contacts/territory/4306/,
13,Басманный район,Управление «Мосгортоп»,address,"Москва, Можайское шоссе, дом 3",
13,Басманный район,Управление «Мосгортоп»,workdays,8:00-16:00,понедельник-четверг
13,Басманный район,Управление «Мосгортоп»,workdays,8:00-15:00,пятница
13,Басманный район,Управление «Мосгортоп»,phone,8 495 287-96-11,начальник Управления
13,Басманный район,Управление «Мосгортоп»,phone,8 495 444-15-29,ведущий экономист
13,Басманный район,Управление «Мосгортоп»,url,http://www.mos-gaz.ru/contacts/territory/4301/,
13,Басманный район,Управление ГВСД и ГРС,address,"105064 Москва, Нижне-Сусальный пер., дом 5",
13,Басманный район,Управление ГВСД и ГРС,workdays,14:00-16:00,"вторник, четверг"
13,Басманный район,Управление ГВСД и ГРС,phone,8 (499) 261-88-83,
13,Басманный район,Управление ГВСД и ГРС,phone,8 (499) 267-55-46,
13,Басманный район,Управление ГВСД и ГРС,phone,8 (495) 917-74-38,факс
13,Басманный район,Управление ГВСД и ГРС,phone,8 (499) 267-58-73,
13,Басманный район,Управление ГВСД и ГРС,url,http://www.mos-gaz.ru/contacts/territory/4300/,
13,Басманный район,Управление аварийно-восстановительных работ,address,"105120 г. Москва, Мрузовский пер., 11  ",
13,Басманный район,Управление аварийно-восстановительных работ,workdays,15:00-17:00,понедельник
13,Басманный район,Управление аварийно-восстановительных работ,phone,8 (495) 621-51-57,руководитель
13,Басманный район,Управление аварийно-восстановительных работ,phone,8 (495) 917-79-54,
13,Басманный район,Управление аварийно-восстановительных работ,phone,8 (495) 621-51-57,заказ пропуска
13,Басманный район,Управление аварийно-восстановительных работ,url,http://www.mos-gaz.ru/contacts/territory/4299/,
13,Басманный район,Управление по реализации газа,address,"Мрузовский пер.,11  ",
13,Басманный район,Управление по реализации газа,workdays,"8:00-12:00, 12:45-16:30",понедельник-четверг
13,Басманный район,Управление по реализации газа,workdays,"8:00-12:00, 12:45-15:30",пятница
13,Басманный район,Управление по реализации газа,phone,8 (495) 916-59-53,тел (Группа по работе с договорами)
13,Басманный район,Управление по реализации газа,phone,8 (495) 917-50-12,факс (Группа по работе с договорами)
13,Басманный район,Управление по реализации газа,phone,8 (499) 261-18-88,(Группа по работе с населением)
13,Басманный район,Управление по реализации газа,phone,8 (495) 917-50-12,факс (Группа по работе с населением)
13,Басманный район,Управление по реализации газа,url,http://www.mos-gaz.ru/contacts/territory/4298/,
13,Басманный район,Управление технического надзора,address,"105120, г.Москва, Мрузовский пер., 11",
13,Басманный район,Управление технического надзора,workdays,"8:30-12:00, 13:00-17:30",понедельник-четверг
13,Басманный район,Управление технического надзора,workdays,"8:30-12:00, 13:00-16:15",пятница
13,Басманный район,Управление технического надзора,phone,8 (495) 917-51-81,руководитель
13,Басманный район,Управление технического надзора,phone,8 (499) 267-90-16,заместитель
13,Басманный район,Управление технического надзора,phone,8 (495) 917-54-38,Прием документации и оформление договоров
13,Басманный район,Управление технического надзора,phone,8 (499) 263-11-00,(лаборатория)
13,Басманный район,Управление технического надзора,phone,8 (499) 267-62-89,факс (лаборатория)
13,Басманный район,Управление технического надзора,url,http://www.mos-gaz.ru/contacts/territory/4297/,
13,Басманный район,Управление по защите газовых сетей от коррозии,address,"105064 г. Москва, Нижний Сусальный переулок, д. 5",
13,Басманный район,Управление по защите газовых сетей от коррозии,workdays,с 14-00 до17-30  ,"вторник, четверг"
13,Басманный район,Управление по защите газовых сетей от коррозии,chiefname,Н.Ф.Гуриненко,
13,Басманный район,Управление по защите газовых сетей от коррозии,phone,8 (499) 267-90-25,Телефон / факс
13,Басманный район,Управление по защите газовых сетей от коррозии,url,http://www.mos-gaz.ru/contacts/territory/4296/,
13,Басманный район,Управление врезок и присоединений газопроводов,address,"123103, г. Москва, ул. Паршина, д. 6, корп. 2",
13,Басманный район,Управление врезок и присоединений газопроводов,phone,8 (495) 947-01-91,телефон-факс
13,Басманный район,Управление врезок и присоединений газопроводов,phone,8 (495) 947-02-38,телефон ПТО
13,Басманный район,Управление врезок и присоединений газопроводов,url,http://www.mos-gaz.ru/contacts/territory/4295/,
13,Басманный район,Управление реконструкции и капремонта внутридомовых систем газоснабжения,address,"Москва, Новая Переведеновская улица, дом 4",
13,Басманный район,Управление реконструкции и капремонта внутридомовых систем газоснабжения,phone,8 (499) 261-19-27,Телефоны
13,Басманный район,Управление реконструкции и капремонта внутридомовых систем газоснабжения,phone,8 (499) 261-69-21,
13,Басманный район,Управление реконструкции и капремонта внутридомовых систем газоснабжения,url,http://www.mos-gaz.ru/contacts/territory/4294/,
13,Басманный район,Управление по эксплуатации внутридомового газового оборудования,phone,8 (495) 917-17-50,по внутридомовым системам газоснабжения
13,Басманный район,Управление по эксплуатации внутридомового газового оборудования,phone,8 (495) 917-04-12 ,по наружным газопроводам 
13,Басманный район,Управление по эксплуатации внутридомового газового оборудования,url,http://www.mos-gaz.ru/contacts/territory/4293/,
13,Басманный район,Управление по эксплуатации газового хозяйства,address,"105120 г. Москва, Мрузовский пер., 11.",
13,Басманный район,Управление по эксплуатации газового хозяйства,phone,8 (495) 917-17-50,по внутридомовым системам газоснабжения
13,Басманный район,Управление по эксплуатации газового хозяйства,phone,8 (495) 917-04-12 ,по наружным газопроводам 
13,Басманный район,Управление по эксплуатации газового хозяйства,url,http://www.mos-gaz.ru/contacts/territory/4292/,
13,Басманный район,Управление «Моспромгаз»,address,125212 г. Москва Головинское шоссе  дом 10-Г,
13,Басманный район,Управление «Моспромгаз»,workdays,с 8-00 до 17-00,Понедельник-четверг
13,Басманный район,Управление «Моспромгаз»,workdays,с 8-00 до 15-45,Пятница
13,Басманный район,Управление «Моспромгаз»,workdays, ,
13,Басманный район,Управление «Моспромгаз»,phone,8 (495) 232-96-49,Секретариат
13,Басманный район,Управление «Моспромгаз»,phone,8 (495) 708-00-12,Факс
13,Басманный район,Управление «Моспромгаз»,phone,8 (495) 708-00-50,"Начальник Управления, Волков Виктор Михайлович"
13,Басманный район,Управление «Моспромгаз»,phone,8 (495) 708-00-30,"Главный инженер, Роташнюк Сергей Леонидович"
13,Басманный район,Управление «Моспромгаз»,phone,8 (495) 708-00-70,Производственно-технический отдел
13,Басманный район,Управление «Моспромгаз»,phone,8 (495) 708-00-21,Финансово-договорной отдел
13,Басманный район,Управление «Моспромгаз»,phone,8 (495) 708-00-75,Бухгалтерия
13,Басманный район,Управление «Моспромгаз»,url,http://www.mos-gaz.ru/contacts/territory/8047/,
130,Район Северное Бутово,Управление №6 по эксплуатации и ремонту газового хозяйства,address,"117449 г. Москва, ул. Шверника, д.1, корп.3",
130,Район Северное Бутово,Управление №6 по эксплуатации и ремонту газового хозяйства,workdays,15:00-17:00,четверг
130,Район Северное Бутово,Управление №6 по эксплуатации и ремонту газового хозяйства,phone,8 (499) 126-54-02,секретарь
130,Район Северное Бутово,Управление №6 по эксплуатации и ремонту газового хозяйства,phone,8 (499) 129-78-67,факс
130,Район Северное Бутово,Управление №6 по эксплуатации и ремонту газового хозяйства,phone,8 (499) 613-40-47,расчеты с населением
130,Район Северное Бутово,Управление №6 по эксплуатации и ремонту газового хозяйства,phone,8 (499) 613-40-21,
130,Район Северное Бутово,Управление №6 по эксплуатации и ремонту газового хозяйства,phone,8 (495) 660-20-01,единая диспетчерская служба
130,Район Северное Бутово,Управление №6 по эксплуатации и ремонту газового хозяйства,url,http://www.mos-gaz.ru/contacts/territory/4304/,
130,Район Северное Бутово,Управление «Мосгортоп»,address,"Москва, Можайское шоссе, дом 3",
130,Район Северное Бутово,Управление «Мосгортоп»,workdays,8:00-16:00,понедельник-четверг
130,Район Северное Бутово,Управление «Мосгортоп»,workdays,8:00-15:00,пятница
130,Район Северное Бутово,Управление «Мосгортоп»,phone,8 495 287-96-11,начальник Управления
130,Район Северное Бутово,Управление «Мосгортоп»,phone,8 495 444-15-29,ведущий экономист
130,Район Северное Бутово,Управление «Мосгортоп»,url,http://www.mos-gaz.ru/contacts/territory/4301/,
130,Район Северное Бутово,Управление ГВСД и ГРС,address,"105064 Москва, Нижне-Сусальный пер., дом 5",
130,Район Северное Бутово,Управление ГВСД и ГРС,workdays,14:00-16:00,"вторник, четверг"
130,Район Северное Бутово,Управление ГВСД и ГРС,phone,8 (499) 261-88-83,
130,Район Северное Бутово,Управление ГВСД и ГРС,phone,8 (499) 267-55-46,
130,Район Северное Бутово,Управление ГВСД и ГРС,phone,8 (495) 917-74-38,факс
130,Район Северное Бутово,Управление ГВСД и ГРС,phone,8 (499) 267-58-73,
130,Район Северное Бутово,Управление ГВСД и ГРС,url,http://www.mos-gaz.ru/contacts/territory/4300/,
130,Район Северное Бутово,Управление аварийно-восстановительных работ,address,"105120 г. Москва, Мрузовский пер., 11  ",
130,Район Северное Бутово,Управление аварийно-восстановительных работ,workdays,15:00-17:00,понедельник
130,Район Северное Бутово,Управление аварийно-восстановительных работ,phone,8 (495) 621-51-57,руководитель
130,Район Северное Бутово,Управление аварийно-восстановительных работ,phone,8 (495) 917-79-54,
130,Район Северное Бутово,Управление аварийно-восстановительных работ,phone,8 (495) 621-51-57,заказ пропуска
130,Район Северное Бутово,Управление аварийно-восстановительных работ,url,http://www.mos-gaz.ru/contacts/territory/4299/,
130,Район Северное Бутово,Управление по реализации газа,address,"Мрузовский пер.,11  ",
130,Район Северное Бутово,Управление по реализации газа,workdays,"8:00-12:00, 12:45-16:30",понедельник-четверг
130,Район Северное Бутово,Управление по реализации газа,workdays,"8:00-12:00, 12:45-15:30",пятница
130,Район Северное Бутово,Управление по реализации газа,phone,8 (495) 916-59-53,тел (Группа по работе с договорами)
130,Район Северное Бутово,Управление по реализации газа,phone,8 (495) 917-50-12,факс (Группа по работе с договорами)
130,Район Северное Бутово,Управление по реализации газа,phone,8 (499) 261-18-88,(Группа по работе с населением)
130,Район Северное Бутово,Управление по реализации газа,phone,8 (495) 917-50-12,факс (Группа по работе с населением)
130,Район Северное Бутово,Управление по реализации газа,url,http://www.mos-gaz.ru/contacts/territory/4298/,
130,Район Северное Бутово,Управление технического надзора,address,"105120, г.Москва, Мрузовский пер., 11",
130,Район Северное Бутово,Управление технического надзора,workdays,"8:30-12:00, 13:00-17:30",понедельник-четверг
130,Район Северное Бутово,Управление технического надзора,workdays,"8:30-12:00, 13:00-16:15",пятница
130,Район Северное Бутово,Управление технического надзора,phone,8 (495) 917-51-81,руководитель
130,Район Северное Бутово,Управление технического надзора,phone,8 (499) 267-90-16,заместитель
130,Район Северное Бутово,Управление технического надзора,phone,8 (495) 917-54-38,Прием документации и оформление договоров
130,Район Северное Бутово,Управление технического надзора,phone,8 (499) 263-11-00,(лаборатория)
130,Район Северное Бутово,Управление технического надзора,phone,8 (499) 267-62-89,факс (лаборатория)
130,Район Северное Бутово,Управление технического надзора,url,http://www.mos-gaz.ru/contacts/territory/4297/,
130,Район Северное Бутово,Управление по защите газовых сетей от коррозии,address,"105064 г. Москва, Нижний Сусальный переулок, д. 5",
130,Район Северное Бутово,Управление по защите газовых сетей от коррозии,workdays,с 14-00 до17-30  ,"вторник, четверг"
130,Район Северное Бутово,Управление по защите газовых сетей от коррозии,chiefname,Н.Ф.Гуриненко,
130,Район Северное Бутово,Управление по защите газовых сетей от коррозии,phone,8 (499) 267-90-25,Телефон / факс
130,Район Северное Бутово,Управление по защите газовых сетей от коррозии,url,http://www.mos-gaz.ru/contacts/territory/4296/,
130,Район Северное Бутово,Управление врезок и присоединений газопроводов,address,"123103, г. Москва, ул. Паршина, д. 6, корп. 2",
130,Район Северное Бутово,Управление врезок и присоединений газопроводов,phone,8 (495) 947-01-91,телефон-факс
130,Район Северное Бутово,Управление врезок и присоединений газопроводов,phone,8 (495) 947-02-38,телефон ПТО
130,Район Северное Бутово,Управление врезок и присоединений газопроводов,url,http://www.mos-gaz.ru/contacts/territory/4295/,
130,Район Северное Бутово,Управление реконструкции и капремонта внутридомовых систем газоснабжения,address,"Москва, Новая Переведеновская улица, дом 4",
130,Район Северное Бутово,Управление реконструкции и капремонта внутридомовых систем газоснабжения,phone,8 (499) 261-19-27,Телефоны
130,Район Северное Бутово,Управление реконструкции и капремонта внутридомовых систем газоснабжения,phone,8 (499) 261-69-21,
130,Район Северное Бутово,Управление реконструкции и капремонта внутридомовых систем газоснабжения,url,http://www.mos-gaz.ru/contacts/territory/4294/,
130,Район Северное Бутово,Управление по эксплуатации внутридомового газового оборудования,phone,8 (495) 917-17-50,по внутридомовым системам газоснабжения
130,Район Северное Бутово,Управление по эксплуатации внутридомового газового оборудования,phone,8 (495) 917-04-12 ,по наружным газопроводам 
130,Район Северное Бутово,Управление по эксплуатации внутридомового газового оборудования,url,http://www.mos-gaz.ru/contacts/territory/4293/,
130,Район Северное Бутово,Управление по эксплуатации газового хозяйства,address,"105120 г. Москва, Мрузовский пер., 11.",
130,Район Северное Бутово,Управление по эксплуатации газового хозяйства,phone,8 (495) 917-17-50,по внутридомовым системам газоснабжения
130,Район Северное Бутово,Управление по эксплуатации газового хозяйства,phone,8 (495) 917-04-12 ,по наружным газопроводам 
130,Район Северное Бутово,Управление по эксплуатации газового хозяйства,url,http://www.mos-gaz.ru/contacts/territory/4292/,
130,Район Северное Бутово,Управление «Моспромгаз»,address,125212 г. Москва Головинское шоссе  дом 10-Г,
130,Район Северное Бутово,Управление «Моспромгаз»,workdays,с 8-00 до 17-00,Понедельник-четверг
130,Район Северное Бутово,Управление «Моспромгаз»,workdays,с 8-00 до 15-45,Пятница
130,Район Северное Бутово,Управление «Моспромгаз»,workdays, ,
130,Район Северное Бутово,Управление «Моспромгаз»,phone,8 (495) 232-96-49,Секретариат
130,Район Северное Бутово,Управление «Моспромгаз»,phone,8 (495) 708-00-12,Факс
130,Район Северное Бутово,Управление «Моспромгаз»,phone,8 (495) 708-00-50,"Начальник Управления, Волков Виктор Михайлович"
130,Район Северное Бутово,Управление «Моспромгаз»,phone,8 (495) 708-00-30,"Главный инженер, Роташнюк Сергей Леонидович"
130,Район Северное Бутово,Управление «Моспромгаз»,phone,8 (495) 708-00-70,Производственно-технический отдел
130,Район Северное Бутово,Управление «Моспромгаз»,phone,8 (495) 708-00-21,Финансово-договорной отдел
130,Район Северное Бутово,Управление «Моспромгаз»,phone,8 (495) 708-00-75,Бухгалтерия
130,Район Северное Бутово,Управление «Моспромгаз»,url,http://www.mos-gaz.ru/contacts/territory/8047/,
131,Район Теплый Стан,Управление №6 по эксплуатации и ремонту газового хозяйства,address,"117449 г. Москва, ул. Шверника, д.1, корп.3",
131,Район Теплый Стан,Управление №6 по эксплуатации и ремонту газового хозяйства,workdays,15:00-17:00,четверг
131,Район Теплый Стан,Управление №6 по эксплуатации и ремонту газового хозяйства,phone,8 (499) 126-54-02,секретарь
131,Район Теплый Стан,Управление №6 по эксплуатации и ремонту газового хозяйства,phone,8 (499) 129-78-67,факс
131,Район Теплый Стан,Управление №6 по эксплуатации и ремонту газового хозяйства,phone,8 (499) 613-40-47,расчеты с населением
131,Район Теплый Стан,Управление №6 по эксплуатации и ремонту газового хозяйства,phone,8 (499) 613-40-21,
131,Район Теплый Стан,Управление №6 по эксплуатации и ремонту газового хозяйства,phone,8 (495) 660-20-01,единая диспетчерская служба
131,Район Теплый Стан,Управление №6 по эксплуатации и ремонту газового хозяйства,url,http://www.mos-gaz.ru/contacts/territory/4304/,
131,Район Теплый Стан,Управление «Мосгортоп»,address,"Москва, Можайское шоссе, дом 3",
131,Район Теплый Стан,Управление «Мосгортоп»,workdays,8:00-16:00,понедельник-четверг
131,Район Теплый Стан,Управление «Мосгортоп»,workdays,8:00-15:00,пятница
131,Район Теплый Стан,Управление «Мосгортоп»,phone,8 495 287-96-11,начальник Управления
131,Район Теплый Стан,Управление «Мосгортоп»,phone,8 495 444-15-29,ведущий экономист
131,Район Теплый Стан,Управление «Мосгортоп»,url,http://www.mos-gaz.ru/contacts/territory/4301/,
131,Район Теплый Стан,Управление ГВСД и ГРС,address,"105064 Москва, Нижне-Сусальный пер., дом 5",
131,Район Теплый Стан,Управление ГВСД и ГРС,workdays,14:00-16:00,"вторник, четверг"
131,Район Теплый Стан,Управление ГВСД и ГРС,phone,8 (499) 261-88-83,
131,Район Теплый Стан,Управление ГВСД и ГРС,phone,8 (499) 267-55-46,
131,Район Теплый Стан,Управление ГВСД и ГРС,phone,8 (495) 917-74-38,факс
131,Район Теплый Стан,Управление ГВСД и ГРС,phone,8 (499) 267-58-73,
131,Район Теплый Стан,Управление ГВСД и ГРС,url,http://www.mos-gaz.ru/contacts/territory/4300/,
131,Район Теплый Стан,Управление аварийно-восстановительных работ,address,"105120 г. Москва, Мрузовский пер., 11  ",
131,Район Теплый Стан,Управление аварийно-восстановительных работ,workdays,15:00-17:00,понедельник
131,Район Теплый Стан,Управление аварийно-восстановительных работ,phone,8 (495) 621-51-57,руководитель
